,param,initial_risk,intervention,cumlative_risk,travel_time,request_time
306,param_4_low,"[0.75, 0.0]","[-1, -1]",0,-11,-10
307,param_4_low,"[0.75, 0.25]","[-1, -1]",0,0,-4
308,param_4_low,"[1.0, 0.0]","[-1, -1]",0,-11,-10
309,param_4_low,"[1.0, 0.25]","[-1, -1]",0,0,-4
310,param_4_low,"[0.0, 0.5]","[-1, -1]",0,-7,-4
311,param_4_low,"[0.0, 0.75]","[-1, -1]",0,-7,-4
312,param_4_low,"[0.0, 1.0]","[-1, -1]",0,-7,-10
313,param_4_low,"[0.25, 0.5]","[-1, -1]",1,-7,-4
314,param_4_low,"[0.25, 0.75]","[-1, -1]",1,-7,-4
315,param_4_low,"[0.25, 1.0]","[-1, -1]",1,-7,-10
316,param_4_low,"[0.5, 0.5]","[-1, -1]",0,0,-4
317,param_4_low,"[0.5, 0.75]","[-1, -1]",0,0,-4
318,param_4_low,"[0.5, 1.0]","[-1, -1]",0,0,-10
319,param_4_low,"[0.75, 0.5]","[-1, -1]",0,0,-4
320,param_4_low,"[0.75, 0.75]","[-1, -1]",0,0,-4
321,param_4_low,"[0.75, 1.0]","[-1, -1]",0,0,-10
322,param_4_low,"[1.0, 0.5]","[-1, -1]",0,0,-4
323,param_4_low,"[1.0, 0.75]","[-1, -1]",0,0,-4
324,param_4_low,"[1.0, 1.0]","[-1, -1]",0,0,-10
325,param_4_low,"[0.0, 0.0]","[-1, 0]",-1,-10,-10
326,param_4_low,"[0.25, 0.0]","[-1, 0]",0,-10,-10
327,param_4_low,"[0.0, 0.25]","[-1, 0]",-1,-9,-4
328,param_4_low,"[0.25, 0.25]","[-1, 0]",0,-9,-4
329,param_4_low,"[0.5, 0.0]","[-1, 0]",-1,-2,-10
330,param_4_low,"[0.5, 0.25]","[-1, 0]",-1,-2,-4
331,param_4_low,"[0.75, 0.0]","[-1, 0]",-1,-2,-10
332,param_4_low,"[0.75, 0.25]","[-1, 0]",-1,-2,-4
333,param_4_low,"[1.0, 0.0]","[-1, 0]",-1,-2,-10
334,param_4_low,"[1.0, 0.25]","[-1, 0]",-1,-2,-4
335,param_4_low,"[0.0, 0.5]","[-1, 0]",-1,-9,-4
336,param_4_low,"[0.0, 0.75]","[-1, 0]",-1,-9,-4
337,param_4_low,"[0.0, 1.0]","[-1, 0]",-1,2,-10
338,param_4_low,"[0.25, 0.5]","[-1, 0]",0,-9,-4
339,param_4_low,"[0.25, 0.75]","[-1, 0]",0,-9,-4
340,param_4_low,"[0.25, 1.0]","[-1, 0]",0,2,-10
341,param_4_low,"[0.5, 0.5]","[-1, 0]",-1,-2,-4
342,param_4_low,"[0.5, 0.75]","[-1, 0]",-1,-2,-4
343,param_4_low,"[0.5, 1.0]","[-1, 0]",-1,9,-10
344,param_4_low,"[0.75, 0.5]","[-1, 0]",-1,-2,-4
345,param_4_low,"[0.75, 0.75]","[-1, 0]",-1,-2,-4
346,param_4_low,"[0.75, 1.0]","[-1, 0]",-1,9,-10
347,param_4_low,"[1.0, 0.5]","[-1, 0]",-1,-2,-4
348,param_4_low,"[1.0, 0.75]","[-1, 0]",-1,-2,-4
349,param_4_low,"[1.0, 1.0]","[-1, 0]",-1,9,-10
350,param_4_low,"[0.0, 0.0]","[0, -1]",-1,-17,-10
351,param_4_low,"[0.25, 0.0]","[0, -1]",0,-17,-10
352,param_4_low,"[0.0, 0.25]","[0, -1]",-1,-5,-4
353,param_4_low,"[0.25, 0.25]","[0, -1]",0,-5,-4
354,param_4_low,"[0.5, 0.0]","[0, -1]",-1,-9,-10
355,param_4_low,"[0.5, 0.25]","[0, -1]",-1,2,-4
356,param_4_low,"[0.75, 0.0]","[0, -1]",-1,-9,-10
357,param_4_low,"[0.75, 0.25]","[0, -1]",-1,2,-4
358,param_4_low,"[1.0, 0.0]","[0, -1]",-1,-9,-10
359,param_4_low,"[1.0, 0.25]","[0, -1]",-1,2,-4
360,param_4_low,"[0.0, 0.5]","[0, -1]",-1,-5,-4
361,param_4_low,"[0.0, 0.75]","[0, -1]",-1,-5,-4
362,param_4_low,"[0.0, 1.0]","[0, -1]",-1,-5,-10
363,param_4_low,"[0.25, 0.5]","[0, -1]",0,-5,-4
364,param_4_low,"[0.25, 0.75]","[0, -1]",0,-5,-4
365,param_4_low,"[0.25, 1.0]","[0, -1]",0,-5,-10
366,param_4_low,"[0.5, 0.5]","[0, -1]",-1,2,-4
367,param_4_low,"[0.5, 0.75]","[0, -1]",-1,2,-4
368,param_4_low,"[0.5, 1.0]","[0, -1]",-1,2,-10
369,param_4_low,"[0.75, 0.5]","[0, -1]",-1,2,-4
370,param_4_low,"[0.75, 0.75]","[0, -1]",-1,2,-4
371,param_4_low,"[0.75, 1.0]","[0, -1]",-1,2,-10
372,param_4_low,"[1.0, 0.5]","[0, -1]",-1,2,-4
373,param_4_low,"[1.0, 0.75]","[0, -1]",-1,2,-4
374,param_4_low,"[1.0, 1.0]","[0, -1]",-1,2,-10
375,param_4_low,"[0.0, 0.0]","[0, 0]",-2,-8,-10
376,param_4_low,"[0.25, 0.0]","[0, 0]",-1,-8,-10
377,param_4_low,"[0.0, 0.25]","[0, 0]",-2,-7,-4
378,param_4_low,"[0.25, 0.25]","[0, 0]",-1,-7,-4
379,param_4_low,"[0.5, 0.0]","[0, 0]",-2,0,-10
380,param_4_low,"[0.5, 0.25]","[0, 0]",-2,0,-4
381,param_4_low,"[0.75, 0.0]","[0, 0]",-2,0,-10
382,param_4_low,"[0.75, 0.25]","[0, 0]",-2,0,-4
383,param_4_low,"[1.0, 0.0]","[0, 0]",-2,0,-10
384,param_4_low,"[1.0, 0.25]","[0, 0]",-2,0,-4
385,param_4_low,"[0.0, 0.5]","[0, 0]",-2,-7,-4
386,param_4_low,"[0.0, 0.75]","[0, 0]",-2,-7,-4
387,param_4_low,"[0.0, 1.0]","[0, 0]",-2,4,-10
