,param,risk,position,intervention,agent,cumlative_risk,travel_time,request_time
870,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, -1]",pomdp,1,28,4
871,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, -1]",myopic,0,33,12
872,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, -1]",egostistical,1,23,0
873,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, -1]",pomdp,0,32,7
874,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, -1]",myopic,0,32,12
875,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, -1]",egostistical,1,23,0
876,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, -1]",pomdp,1,23,0
877,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, -1]",myopic,0,32,12
878,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, -1]",egostistical,1,23,0
879,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, -1]",pomdp,0,34,7
880,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, -1]",myopic,0,34,12
881,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, -1]",egostistical,1,26,0
882,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, -1]",pomdp,0,34,7
883,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, -1]",myopic,0,34,12
884,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, -1]",egostistical,1,26,0
885,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, -1]",pomdp,1,31,4
886,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, -1]",myopic,0,36,12
887,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, -1]",egostistical,1,26,0
888,param_1_low_perf,"[1.0, 0.25]",[20 40],"[-1, 0]",pomdp,1,28,5
889,param_1_low_perf,"[1.0, 0.25]",[20 40],"[-1, 0]",myopic,1,27,12
890,param_1_low_perf,"[1.0, 0.25]",[20 40],"[-1, 0]",egostistical,1,23,0
891,param_2_low_perf,"[1.0, 0.25]",[20 60],"[-1, 0]",pomdp,1,28,4
892,param_2_low_perf,"[1.0, 0.25]",[20 60],"[-1, 0]",myopic,1,27,12
893,param_2_low_perf,"[1.0, 0.25]",[20 60],"[-1, 0]",egostistical,1,23,0
894,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, 0]",pomdp,1,28,4
895,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, 0]",myopic,1,27,12
896,param_3_low_perf,"[1.0, 0.25]",[20 80],"[-1, 0]",egostistical,1,23,0
897,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, 0]",pomdp,0,23,7
898,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, 0]",myopic,1,25,12
899,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[-1, 0]",egostistical,1,23,0
900,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, 0]",pomdp,1,23,0
901,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, 0]",myopic,1,24,12
902,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[-1, 0]",egostistical,1,23,0
903,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, 0]",pomdp,0,27,7
904,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, 0]",myopic,1,26,12
905,param_6_low_perf,"[1.0, 0.25]",[40 60],"[-1, 0]",egostistical,1,26,0
906,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, 0]",pomdp,0,26,7
907,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, 0]",myopic,1,30,12
908,param_7_low_perf,"[1.0, 0.25]",[40 80],"[-1, 0]",egostistical,1,26,0
909,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, 0]",pomdp,1,31,4
910,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, 0]",myopic,1,30,12
911,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[-1, 0]",egostistical,1,26,0
912,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, -1]",pomdp,1,28,5
913,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, -1]",myopic,1,29,12
914,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, -1]",egostistical,1,23,0
915,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, -1]",pomdp,1,28,4
916,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, -1]",myopic,1,31,12
917,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, -1]",egostistical,1,23,0
918,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, -1]",pomdp,1,28,4
919,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, -1]",myopic,1,31,12
920,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, -1]",egostistical,1,23,0
921,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, -1]",pomdp,0,32,7
922,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, -1]",myopic,1,33,12
923,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, -1]",egostistical,1,23,0
924,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, -1]",pomdp,1,23,0
925,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, -1]",myopic,1,33,12
926,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, -1]",egostistical,1,23,0
927,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, -1]",pomdp,0,34,7
928,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, -1]",myopic,1,29,12
929,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, -1]",egostistical,1,26,0
930,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, -1]",pomdp,0,34,7
931,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, -1]",myopic,1,29,12
932,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, -1]",egostistical,1,26,0
933,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, -1]",pomdp,1,31,4
934,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, -1]",myopic,1,32,12
935,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, -1]",egostistical,1,26,0
936,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, 0]",pomdp,1,28,5
937,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, 0]",myopic,2,26,12
938,param_1_low_perf,"[1.0, 0.25]",[20 40],"[0, 0]",egostistical,1,23,0
939,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, 0]",pomdp,1,28,4
940,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, 0]",myopic,2,27,12
941,param_2_low_perf,"[1.0, 0.25]",[20 60],"[0, 0]",egostistical,1,23,0
942,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, 0]",pomdp,1,28,4
943,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, 0]",myopic,2,25,12
944,param_3_low_perf,"[1.0, 0.25]",[20 80],"[0, 0]",egostistical,1,23,0
945,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, 0]",pomdp,0,23,7
946,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, 0]",myopic,2,25,12
947,param_4_low_perf,"[1.0, 0.25]",[ 20 100],"[0, 0]",egostistical,1,23,0
948,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, 0]",pomdp,1,23,0
949,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, 0]",myopic,2,24,12
950,param_5_low_perf,"[1.0, 0.25]",[ 20 120],"[0, 0]",egostistical,1,23,0
951,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, 0]",pomdp,0,27,7
952,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, 0]",myopic,2,26,12
953,param_6_low_perf,"[1.0, 0.25]",[40 60],"[0, 0]",egostistical,1,26,0
954,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, 0]",pomdp,0,26,7
955,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, 0]",myopic,2,25,12
956,param_7_low_perf,"[1.0, 0.25]",[40 80],"[0, 0]",egostistical,1,26,0
957,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, 0]",pomdp,1,31,4
958,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, 0]",myopic,2,24,12
959,param_8_low_perf,"[1.0, 0.25]",[ 40 100],"[0, 0]",egostistical,1,26,0
960,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, -1]",pomdp,0,26,0
961,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, -1]",myopic,0,31,12
962,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, -1]",egostistical,0,26,0
963,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, -1]",pomdp,0,26,0
964,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, -1]",myopic,0,31,12
965,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, -1]",egostistical,0,26,0
966,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, -1]",pomdp,0,26,7
967,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, -1]",myopic,0,33,12
968,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, -1]",egostistical,0,26,0
969,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, -1]",pomdp,0,26,7
970,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, -1]",myopic,0,32,12
971,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, -1]",egostistical,0,26,0
972,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, -1]",pomdp,0,26,7
973,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, -1]",myopic,0,32,12
974,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, -1]",egostistical,0,26,0
975,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, -1]",pomdp,0,26,0
976,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, -1]",myopic,0,34,12
977,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, -1]",egostistical,0,26,0
978,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, -1]",pomdp,0,26,7
979,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, -1]",myopic,0,34,12
980,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, -1]",egostistical,0,26,0
981,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, -1]",pomdp,0,26,7
982,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, -1]",myopic,0,36,12
983,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, -1]",egostistical,0,26,0
984,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, 0]",pomdp,0,26,0
985,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, 0]",myopic,1,27,12
986,param_1_low_perf,"[0.0, 0.5]",[20 40],"[-1, 0]",egostistical,0,26,0
987,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, 0]",pomdp,0,26,0
988,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, 0]",myopic,1,27,12
989,param_2_low_perf,"[0.0, 0.5]",[20 60],"[-1, 0]",egostistical,0,26,0
990,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, 0]",pomdp,0,23,7
991,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, 0]",myopic,1,27,12
992,param_3_low_perf,"[0.0, 0.5]",[20 80],"[-1, 0]",egostistical,0,26,0
993,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, 0]",pomdp,0,21,7
994,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, 0]",myopic,1,25,12
995,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[-1, 0]",egostistical,0,26,0
996,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, 0]",pomdp,0,17,7
997,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, 0]",myopic,1,24,12
998,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[-1, 0]",egostistical,0,26,0
999,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, 0]",pomdp,0,26,0
1000,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, 0]",myopic,1,26,12
1001,param_6_low_perf,"[0.0, 0.5]",[40 60],"[-1, 0]",egostistical,0,26,0
1002,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, 0]",pomdp,0,23,7
1003,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, 0]",myopic,1,30,12
1004,param_7_low_perf,"[0.0, 0.5]",[40 80],"[-1, 0]",egostistical,0,26,0
1005,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, 0]",pomdp,0,21,7
1006,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, 0]",myopic,1,30,12
1007,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[-1, 0]",egostistical,0,26,0
1008,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, -1]",pomdp,0,26,0
1009,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, -1]",myopic,1,29,12
1010,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, -1]",egostistical,0,26,0
1011,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, -1]",pomdp,0,26,0
1012,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, -1]",myopic,1,31,12
1013,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, -1]",egostistical,0,26,0
1014,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, -1]",pomdp,0,26,7
1015,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, -1]",myopic,1,31,12
1016,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, -1]",egostistical,0,26,0
1017,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, -1]",pomdp,0,26,7
1018,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, -1]",myopic,1,33,12
1019,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, -1]",egostistical,0,26,0
1020,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, -1]",pomdp,0,26,7
1021,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, -1]",myopic,1,33,12
1022,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, -1]",egostistical,0,26,0
1023,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, -1]",pomdp,0,26,0
1024,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, -1]",myopic,1,29,12
1025,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, -1]",egostistical,0,26,0
1026,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, -1]",pomdp,0,26,7
1027,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, -1]",myopic,1,29,12
1028,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, -1]",egostistical,0,26,0
1029,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, -1]",pomdp,0,26,7
1030,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, -1]",myopic,1,32,12
1031,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, -1]",egostistical,0,26,0
1032,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, 0]",pomdp,0,26,0
1033,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, 0]",myopic,2,26,12
1034,param_1_low_perf,"[0.0, 0.5]",[20 40],"[0, 0]",egostistical,0,26,0
1035,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, 0]",pomdp,0,26,0
1036,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, 0]",myopic,2,27,12
1037,param_2_low_perf,"[0.0, 0.5]",[20 60],"[0, 0]",egostistical,0,26,0
1038,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, 0]",pomdp,0,23,7
1039,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, 0]",myopic,2,25,12
1040,param_3_low_perf,"[0.0, 0.5]",[20 80],"[0, 0]",egostistical,0,26,0
1041,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, 0]",pomdp,0,21,7
1042,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, 0]",myopic,2,25,12
1043,param_4_low_perf,"[0.0, 0.5]",[ 20 100],"[0, 0]",egostistical,0,26,0
1044,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, 0]",pomdp,0,17,7
1045,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, 0]",myopic,2,24,12
1046,param_5_low_perf,"[0.0, 0.5]",[ 20 120],"[0, 0]",egostistical,0,26,0
1047,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, 0]",pomdp,0,26,0
1048,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, 0]",myopic,2,26,12
1049,param_6_low_perf,"[0.0, 0.5]",[40 60],"[0, 0]",egostistical,0,26,0
1050,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, 0]",pomdp,0,23,7
1051,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, 0]",myopic,2,25,12
1052,param_7_low_perf,"[0.0, 0.5]",[40 80],"[0, 0]",egostistical,0,26,0
1053,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, 0]",pomdp,0,21,7
1054,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, 0]",myopic,2,24,12
1055,param_8_low_perf,"[0.0, 0.5]",[ 40 100],"[0, 0]",egostistical,0,26,0
1056,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, -1]",pomdp,0,26,0
1057,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, -1]",myopic,0,31,12
1058,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, -1]",egostistical,0,26,0
1059,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, -1]",pomdp,0,26,0
1060,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, -1]",myopic,0,31,12
1061,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, -1]",egostistical,0,26,0
1062,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, -1]",pomdp,0,26,7
1063,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, -1]",myopic,0,33,12
1064,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, -1]",egostistical,0,26,0
1065,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, -1]",pomdp,0,26,7
1066,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, -1]",myopic,0,32,12
1067,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, -1]",egostistical,0,26,0
1068,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, -1]",pomdp,0,26,7
1069,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, -1]",myopic,0,32,12
1070,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, -1]",egostistical,0,26,0
1071,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, -1]",pomdp,0,26,0
1072,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, -1]",myopic,0,34,12
1073,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, -1]",egostistical,0,26,0
1074,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, -1]",pomdp,0,26,7
1075,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, -1]",myopic,0,34,12
1076,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, -1]",egostistical,0,26,0
1077,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, -1]",pomdp,0,26,7
1078,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, -1]",myopic,0,36,12
1079,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, -1]",egostistical,0,26,0
1080,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, 0]",pomdp,0,26,0
1081,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, 0]",myopic,1,27,12
1082,param_1_low_perf,"[0.0, 0.75]",[20 40],"[-1, 0]",egostistical,0,26,0
1083,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, 0]",pomdp,0,26,0
1084,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, 0]",myopic,1,27,12
1085,param_2_low_perf,"[0.0, 0.75]",[20 60],"[-1, 0]",egostistical,0,26,0
1086,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, 0]",pomdp,0,23,7
1087,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, 0]",myopic,1,27,12
1088,param_3_low_perf,"[0.0, 0.75]",[20 80],"[-1, 0]",egostistical,0,26,0
1089,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, 0]",pomdp,0,21,7
1090,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, 0]",myopic,1,25,12
1091,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[-1, 0]",egostistical,0,26,0
1092,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, 0]",pomdp,0,17,7
1093,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, 0]",myopic,1,24,12
1094,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[-1, 0]",egostistical,0,26,0
1095,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, 0]",pomdp,0,26,0
1096,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, 0]",myopic,1,26,12
1097,param_6_low_perf,"[0.0, 0.75]",[40 60],"[-1, 0]",egostistical,0,26,0
1098,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, 0]",pomdp,0,23,7
1099,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, 0]",myopic,1,30,12
1100,param_7_low_perf,"[0.0, 0.75]",[40 80],"[-1, 0]",egostistical,0,26,0
1101,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, 0]",pomdp,0,21,7
1102,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, 0]",myopic,1,30,12
1103,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[-1, 0]",egostistical,0,26,0
1104,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, -1]",pomdp,0,26,0
1105,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, -1]",myopic,1,29,12
1106,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, -1]",egostistical,0,26,0
1107,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, -1]",pomdp,0,26,0
1108,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, -1]",myopic,1,31,12
1109,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, -1]",egostistical,0,26,0
1110,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, -1]",pomdp,0,26,7
1111,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, -1]",myopic,1,31,12
1112,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, -1]",egostistical,0,26,0
1113,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, -1]",pomdp,0,26,7
1114,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, -1]",myopic,1,33,12
1115,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, -1]",egostistical,0,26,0
1116,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, -1]",pomdp,0,26,7
1117,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, -1]",myopic,1,33,12
1118,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, -1]",egostistical,0,26,0
1119,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, -1]",pomdp,0,26,0
1120,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, -1]",myopic,1,29,12
1121,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, -1]",egostistical,0,26,0
1122,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, -1]",pomdp,0,26,7
1123,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, -1]",myopic,1,29,12
1124,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, -1]",egostistical,0,26,0
1125,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, -1]",pomdp,0,26,7
1126,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, -1]",myopic,1,32,12
1127,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, -1]",egostistical,0,26,0
1128,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, 0]",pomdp,0,26,0
1129,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, 0]",myopic,2,26,12
1130,param_1_low_perf,"[0.0, 0.75]",[20 40],"[0, 0]",egostistical,0,26,0
1131,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, 0]",pomdp,0,26,0
1132,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, 0]",myopic,2,27,12
1133,param_2_low_perf,"[0.0, 0.75]",[20 60],"[0, 0]",egostistical,0,26,0
1134,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, 0]",pomdp,0,23,7
1135,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, 0]",myopic,2,25,12
1136,param_3_low_perf,"[0.0, 0.75]",[20 80],"[0, 0]",egostistical,0,26,0
1137,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, 0]",pomdp,0,21,7
1138,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, 0]",myopic,2,25,12
1139,param_4_low_perf,"[0.0, 0.75]",[ 20 100],"[0, 0]",egostistical,0,26,0
1140,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, 0]",pomdp,0,17,7
1141,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, 0]",myopic,2,24,12
1142,param_5_low_perf,"[0.0, 0.75]",[ 20 120],"[0, 0]",egostistical,0,26,0
1143,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, 0]",pomdp,0,26,0
1144,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, 0]",myopic,2,26,12
1145,param_6_low_perf,"[0.0, 0.75]",[40 60],"[0, 0]",egostistical,0,26,0
1146,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, 0]",pomdp,0,23,7
1147,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, 0]",myopic,2,25,12
1148,param_7_low_perf,"[0.0, 0.75]",[40 80],"[0, 0]",egostistical,0,26,0
1149,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, 0]",pomdp,0,21,7
1150,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, 0]",myopic,2,24,12
1151,param_8_low_perf,"[0.0, 0.75]",[ 40 100],"[0, 0]",egostistical,0,26,0
1152,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, -1]",pomdp,0,26,0
1153,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, -1]",myopic,0,31,12
1154,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, -1]",egostistical,0,26,0
1155,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, -1]",pomdp,0,26,0
1156,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, -1]",myopic,0,31,12
1157,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, -1]",egostistical,0,26,0
