,param,initial_risk,intervention,cumlative_risk,travel_time,request_time
334,param_4,"[1.0, 0.25]","[-1, 0]",0,-2,-6
335,param_4,"[0.0, 0.5]","[-1, 0]",0,-8,-6
336,param_4,"[0.0, 0.75]","[-1, 0]",0,-8,-6
337,param_4,"[0.0, 1.0]","[-1, 0]",0,-8,-6
338,param_4,"[0.25, 0.5]","[-1, 0]",0,-2,-1
339,param_4,"[0.25, 0.75]","[-1, 0]",0,-2,-1
340,param_4,"[0.25, 1.0]","[-1, 0]",0,-2,-1
341,param_4,"[0.5, 0.5]","[-1, 0]",0,-2,-6
342,param_4,"[0.5, 0.75]","[-1, 0]",0,-2,-6
343,param_4,"[0.5, 1.0]","[-1, 0]",0,-2,-6
344,param_4,"[0.75, 0.5]","[-1, 0]",0,-2,-6
345,param_4,"[0.75, 0.75]","[-1, 0]",0,-2,-6
346,param_4,"[0.75, 1.0]","[-1, 0]",0,-2,-6
347,param_4,"[1.0, 0.5]","[-1, 0]",0,-2,-6
348,param_4,"[1.0, 0.75]","[-1, 0]",0,-2,-6
349,param_4,"[1.0, 1.0]","[-1, 0]",0,-2,-6
350,param_4,"[0.0, 0.0]","[0, -1]",0,-18,-12
351,param_4,"[0.25, 0.0]","[0, -1]",0,-12,-7
352,param_4,"[0.0, 0.25]","[0, -1]",0,-7,-6
353,param_4,"[0.25, 0.25]","[0, -1]",0,-2,5
354,param_4,"[0.5, 0.0]","[0, -1]",0,-10,-12
355,param_4,"[0.5, 0.25]","[0, -1]",0,-1,0
356,param_4,"[0.75, 0.0]","[0, -1]",0,-10,-12
357,param_4,"[0.75, 0.25]","[0, -1]",0,-1,0
358,param_4,"[1.0, 0.0]","[0, -1]",0,-10,-12
359,param_4,"[1.0, 0.25]","[0, -1]",0,-1,0
360,param_4,"[0.0, 0.5]","[0, -1]",0,-7,-6
361,param_4,"[0.0, 0.75]","[0, -1]",0,-7,-6
362,param_4,"[0.0, 1.0]","[0, -1]",0,-7,-6
363,param_4,"[0.25, 0.5]","[0, -1]",0,-2,5
364,param_4,"[0.25, 0.75]","[0, -1]",0,-2,5
365,param_4,"[0.25, 1.0]","[0, -1]",0,-2,5
366,param_4,"[0.5, 0.5]","[0, -1]",0,-1,0
367,param_4,"[0.5, 0.75]","[0, -1]",0,-1,0
368,param_4,"[0.5, 1.0]","[0, -1]",0,-1,0
369,param_4,"[0.75, 0.5]","[0, -1]",0,-1,0
370,param_4,"[0.75, 0.75]","[0, -1]",0,-1,0
371,param_4,"[0.75, 1.0]","[0, -1]",0,-1,0
372,param_4,"[1.0, 0.5]","[0, -1]",0,-1,0
373,param_4,"[1.0, 0.75]","[0, -1]",0,-1,0
374,param_4,"[1.0, 1.0]","[0, -1]",0,-1,0
375,param_4,"[0.0, 0.0]","[0, 0]",0,-10,-12
376,param_4,"[0.25, 0.0]","[0, 0]",0,-4,-7
377,param_4,"[0.0, 0.25]","[0, 0]",0,-8,-6
378,param_4,"[0.25, 0.25]","[0, 0]",0,-4,-1
379,param_4,"[0.5, 0.0]","[0, 0]",0,-2,-12
380,param_4,"[0.5, 0.25]","[0, 0]",0,-2,-6
381,param_4,"[0.75, 0.0]","[0, 0]",0,-2,-12
382,param_4,"[0.75, 0.25]","[0, 0]",0,-2,-6
383,param_4,"[1.0, 0.0]","[0, 0]",0,-2,-12
384,param_4,"[1.0, 0.25]","[0, 0]",0,-2,-6
385,param_4,"[0.0, 0.5]","[0, 0]",0,-8,-6
386,param_4,"[0.0, 0.75]","[0, 0]",0,-8,-6
387,param_4,"[0.0, 1.0]","[0, 0]",0,-8,-6
388,param_4,"[0.25, 0.5]","[0, 0]",0,-4,-1
389,param_4,"[0.25, 0.75]","[0, 0]",0,-4,-1
390,param_4,"[0.25, 1.0]","[0, 0]",0,-4,-1
391,param_4,"[0.5, 0.5]","[0, 0]",0,-2,-6
392,param_4,"[0.5, 0.75]","[0, 0]",0,-2,-6
393,param_4,"[0.5, 1.0]","[0, 0]",0,-2,-6
394,param_4,"[0.75, 0.5]","[0, 0]",0,-2,-6
395,param_4,"[0.75, 0.75]","[0, 0]",0,-2,-6
396,param_4,"[0.75, 1.0]","[0, 0]",0,-2,-6
397,param_4,"[1.0, 0.5]","[0, 0]",0,-2,-6
398,param_4,"[1.0, 0.75]","[0, 0]",0,-2,-6
399,param_4,"[1.0, 1.0]","[0, 0]",0,-2,-6
400,param_5,"[0.0, 0.0]","[-1, -1]",0,-17,-12
401,param_5,"[0.25, 0.0]","[-1, -1]",0,-9,-7
402,param_5,"[0.0, 0.25]","[-1, -1]",0,-6,-6
403,param_5,"[0.25, 0.25]","[-1, -1]",0,0,5
404,param_5,"[0.5, 0.0]","[-1, -1]",0,-9,-12
405,param_5,"[0.5, 0.25]","[-1, -1]",0,0,0
406,param_5,"[0.75, 0.0]","[-1, -1]",0,-9,-12
407,param_5,"[0.75, 0.25]","[-1, -1]",0,0,0
408,param_5,"[1.0, 0.0]","[-1, -1]",0,-9,-12
409,param_5,"[1.0, 0.25]","[-1, -1]",0,0,0
410,param_5,"[0.0, 0.5]","[-1, -1]",0,-6,-6
411,param_5,"[0.0, 0.75]","[-1, -1]",0,-6,-6
412,param_5,"[0.0, 1.0]","[-1, -1]",0,-6,-6
413,param_5,"[0.25, 0.5]","[-1, -1]",0,0,5
414,param_5,"[0.25, 0.75]","[-1, -1]",0,0,5
415,param_5,"[0.25, 1.0]","[-1, -1]",0,0,5
416,param_5,"[0.5, 0.5]","[-1, -1]",0,0,0
417,param_5,"[0.5, 0.75]","[-1, -1]",0,0,0
418,param_5,"[0.5, 1.0]","[-1, -1]",0,0,0
419,param_5,"[0.75, 0.5]","[-1, -1]",0,0,0
