,param,risk,position,intervention,agent,cumlative_risk,cumlative_risk_low,cumlative_risk_high,travel_time,request_time,request_count
7101,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, -1]",myopic,0,0,0,37,10,2
7102,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, -1]",egoistical,0,0,0,37,0,0
7103,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, -1]",pomdp_wo_perf,0,0,0,37,0,0
7104,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, -1]",pomdp,0,0,0,40,0,0
7105,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, -1]",myopic,0,0,0,40,10,2
7106,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, -1]",egoistical,0,0,0,40,0,0
7107,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, -1]",pomdp_wo_perf,0,0,0,40,0,0
7108,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, -1]",pomdp,0,0,0,37,0,0
7109,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, -1]",myopic,0,0,0,37,10,2
7110,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, -1]",egoistical,0,0,0,37,0,0
7111,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, -1]",pomdp_wo_perf,0,0,0,37,0,0
7112,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, -1]",pomdp,0,0,0,34,0,0
7113,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, -1]",myopic,0,0,0,34,10,2
7114,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, -1]",egoistical,0,0,0,34,0,0
7115,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,0,0
7116,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, -1]",pomdp,0,0,0,35,6,1
7117,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, -1]",myopic,0,0,0,35,10,2
7118,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, -1]",egoistical,0,0,0,35,0,0
7119,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
7120,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, -1]",pomdp,0,0,0,37,6,1
7121,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, -1]",myopic,0,0,0,37,10,2
7122,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, -1]",egoistical,0,0,0,37,0,0
7123,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, -1]",pomdp_wo_perf,0,0,0,37,5,1
7124,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, -1]",pomdp,0,0,0,39,6,1
7125,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, -1]",myopic,0,0,0,39,10,2
7126,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, -1]",egoistical,0,0,0,39,0,0
7127,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, -1]",pomdp_wo_perf,0,0,0,39,5,1
7128,param_19_low,"[0.75, 1.0]",[100 120],"[-1, -1]",pomdp,0,0,0,35,6,1
7129,param_19_low,"[0.75, 1.0]",[100 120],"[-1, -1]",myopic,0,0,0,35,10,2
7130,param_19_low,"[0.75, 1.0]",[100 120],"[-1, -1]",egoistical,0,0,0,35,0,0
7131,param_19_low,"[0.75, 1.0]",[100 120],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
7132,param_20_low,"[0.75, 1.0]",[100 140],"[-1, -1]",pomdp,0,0,0,36,6,1
7133,param_20_low,"[0.75, 1.0]",[100 140],"[-1, -1]",myopic,0,0,0,36,10,2
7134,param_20_low,"[0.75, 1.0]",[100 140],"[-1, -1]",egoistical,0,0,0,36,0,0
7135,param_20_low,"[0.75, 1.0]",[100 140],"[-1, -1]",pomdp_wo_perf,0,0,0,36,5,1
7136,param_21_low,"[0.75, 1.0]",[120 140],"[-1, -1]",pomdp,0,0,0,34,6,1
7137,param_21_low,"[0.75, 1.0]",[120 140],"[-1, -1]",myopic,0,0,0,34,10,2
7138,param_21_low,"[0.75, 1.0]",[120 140],"[-1, -1]",egoistical,0,0,0,34,0,0
7139,param_21_low,"[0.75, 1.0]",[120 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,5,1
7140,param_1_low,"[0.75, 1.0]",[20 40],"[-1, 0]",pomdp,0,0,0,31,0,0
7141,param_1_low,"[0.75, 1.0]",[20 40],"[-1, 0]",myopic,1,1,0,25,10,2
7142,param_1_low,"[0.75, 1.0]",[20 40],"[-1, 0]",egoistical,0,0,0,31,0,0
7143,param_1_low,"[0.75, 1.0]",[20 40],"[-1, 0]",pomdp_wo_perf,0,0,0,31,0,0
7144,param_2_low,"[0.75, 1.0]",[20 60],"[-1, 0]",pomdp,0,0,0,33,0,0
7145,param_2_low,"[0.75, 1.0]",[20 60],"[-1, 0]",myopic,1,1,0,23,10,2
7146,param_2_low,"[0.75, 1.0]",[20 60],"[-1, 0]",egoistical,0,0,0,33,0,0
7147,param_2_low,"[0.75, 1.0]",[20 60],"[-1, 0]",pomdp_wo_perf,0,0,0,33,0,0
7148,param_3_low,"[0.75, 1.0]",[20 80],"[-1, 0]",pomdp,0,0,0,36,0,0
7149,param_3_low,"[0.75, 1.0]",[20 80],"[-1, 0]",myopic,1,1,0,23,10,2
7150,param_3_low,"[0.75, 1.0]",[20 80],"[-1, 0]",egoistical,0,0,0,36,0,0
7151,param_3_low,"[0.75, 1.0]",[20 80],"[-1, 0]",pomdp_wo_perf,0,0,0,36,0,0
7152,param_4_low,"[0.75, 1.0]",[ 20 100],"[-1, 0]",pomdp,0,0,0,34,0,0
7153,param_4_low,"[0.75, 1.0]",[ 20 100],"[-1, 0]",myopic,1,1,0,23,10,2
7154,param_4_low,"[0.75, 1.0]",[ 20 100],"[-1, 0]",egoistical,0,0,0,34,0,0
7155,param_4_low,"[0.75, 1.0]",[ 20 100],"[-1, 0]",pomdp_wo_perf,0,0,0,34,0,0
7156,param_5_low,"[0.75, 1.0]",[ 20 120],"[-1, 0]",pomdp,0,0,0,35,0,0
7157,param_5_low,"[0.75, 1.0]",[ 20 120],"[-1, 0]",myopic,1,1,0,23,10,2
7158,param_5_low,"[0.75, 1.0]",[ 20 120],"[-1, 0]",egoistical,0,0,0,35,0,0
7159,param_5_low,"[0.75, 1.0]",[ 20 120],"[-1, 0]",pomdp_wo_perf,0,0,0,35,0,0
7160,param_6_low,"[0.75, 1.0]",[40 60],"[-1, 0]",pomdp,0,0,0,34,0,0
7161,param_6_low,"[0.75, 1.0]",[40 60],"[-1, 0]",myopic,1,1,0,26,10,2
7162,param_6_low,"[0.75, 1.0]",[40 60],"[-1, 0]",egoistical,0,0,0,34,0,0
7163,param_6_low,"[0.75, 1.0]",[40 60],"[-1, 0]",pomdp_wo_perf,0,0,0,34,0,0
7164,param_7_low,"[0.75, 1.0]",[40 80],"[-1, 0]",pomdp,0,0,0,36,0,0
7165,param_7_low,"[0.75, 1.0]",[40 80],"[-1, 0]",myopic,1,1,0,26,10,2
7166,param_7_low,"[0.75, 1.0]",[40 80],"[-1, 0]",egoistical,0,0,0,36,0,0
7167,param_7_low,"[0.75, 1.0]",[40 80],"[-1, 0]",pomdp_wo_perf,0,0,0,36,0,0
7168,param_8_low,"[0.75, 1.0]",[ 40 100],"[-1, 0]",pomdp,0,0,0,39,0,0
7169,param_8_low,"[0.75, 1.0]",[ 40 100],"[-1, 0]",myopic,1,1,0,26,10,2
7170,param_8_low,"[0.75, 1.0]",[ 40 100],"[-1, 0]",egoistical,0,0,0,39,0,0
7171,param_8_low,"[0.75, 1.0]",[ 40 100],"[-1, 0]",pomdp_wo_perf,0,0,0,39,0,0
7172,param_9_low,"[0.75, 1.0]",[ 40 120],"[-1, 0]",pomdp,0,0,0,37,0,0
7173,param_9_low,"[0.75, 1.0]",[ 40 120],"[-1, 0]",myopic,1,1,0,26,10,2
7174,param_9_low,"[0.75, 1.0]",[ 40 120],"[-1, 0]",egoistical,0,0,0,37,0,0
7175,param_9_low,"[0.75, 1.0]",[ 40 120],"[-1, 0]",pomdp_wo_perf,0,0,0,37,0,0
7176,param_10_low,"[0.75, 1.0]",[ 40 140],"[-1, 0]",pomdp,0,0,0,37,0,0
7177,param_10_low,"[0.75, 1.0]",[ 40 140],"[-1, 0]",myopic,1,1,0,26,10,2
7178,param_10_low,"[0.75, 1.0]",[ 40 140],"[-1, 0]",egoistical,0,0,0,37,0,0
7179,param_10_low,"[0.75, 1.0]",[ 40 140],"[-1, 0]",pomdp_wo_perf,0,0,0,37,0,0
7180,param_11_low,"[0.75, 1.0]",[60 80],"[-1, 0]",pomdp,0,0,0,35,0,0
7181,param_11_low,"[0.75, 1.0]",[60 80],"[-1, 0]",myopic,1,1,0,27,10,2
7182,param_11_low,"[0.75, 1.0]",[60 80],"[-1, 0]",egoistical,0,0,0,35,0,0
7183,param_11_low,"[0.75, 1.0]",[60 80],"[-1, 0]",pomdp_wo_perf,0,0,0,35,0,0
7184,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, 0]",pomdp,0,0,0,37,0,0
7185,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, 0]",myopic,1,1,0,27,10,2
7186,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, 0]",egoistical,0,0,0,37,0,0
7187,param_12_low,"[0.75, 1.0]",[ 60 100],"[-1, 0]",pomdp_wo_perf,0,0,0,37,0,0
7188,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, 0]",pomdp,0,0,0,40,0,0
7189,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, 0]",myopic,1,1,0,27,10,2
7190,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, 0]",egoistical,0,0,0,40,0,0
7191,param_13_low,"[0.75, 1.0]",[ 60 120],"[-1, 0]",pomdp_wo_perf,0,0,0,40,0,0
7192,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, 0]",pomdp,0,0,0,37,0,0
7193,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, 0]",myopic,1,1,0,27,10,2
7194,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, 0]",egoistical,0,0,0,37,0,0
7195,param_14_low,"[0.75, 1.0]",[ 60 140],"[-1, 0]",pomdp_wo_perf,0,0,0,37,0,0
7196,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, 0]",pomdp,0,0,0,34,0,0
7197,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, 0]",myopic,1,1,0,23,10,2
7198,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, 0]",egoistical,0,0,0,34,0,0
7199,param_15_low,"[0.75, 1.0]",[ 20 140],"[-1, 0]",pomdp_wo_perf,0,0,0,34,0,0
7200,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, 0]",pomdp,0,0,0,35,6,1
7201,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, 0]",myopic,1,1,0,27,10,2
7202,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, 0]",egoistical,0,0,0,35,0,0
7203,param_16_low,"[0.75, 1.0]",[ 80 100],"[-1, 0]",pomdp_wo_perf,0,0,0,35,5,1
7204,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, 0]",pomdp,0,0,0,37,6,1
7205,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, 0]",myopic,1,1,0,27,10,2
7206,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, 0]",egoistical,0,0,0,37,0,0
7207,param_17_low,"[0.75, 1.0]",[ 80 120],"[-1, 0]",pomdp_wo_perf,0,0,0,37,5,1
7208,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, 0]",pomdp,0,0,0,39,6,1
7209,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, 0]",myopic,1,1,0,27,10,2
7210,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, 0]",egoistical,0,0,0,39,0,0
7211,param_18_low,"[0.75, 1.0]",[ 80 140],"[-1, 0]",pomdp_wo_perf,0,0,0,39,5,1
7212,param_19_low,"[0.75, 1.0]",[100 120],"[-1, 0]",pomdp,0,0,0,35,6,1
7213,param_19_low,"[0.75, 1.0]",[100 120],"[-1, 0]",myopic,1,1,0,27,10,2
7214,param_19_low,"[0.75, 1.0]",[100 120],"[-1, 0]",egoistical,0,0,0,35,0,0
7215,param_19_low,"[0.75, 1.0]",[100 120],"[-1, 0]",pomdp_wo_perf,0,0,0,35,5,1
7216,param_20_low,"[0.75, 1.0]",[100 140],"[-1, 0]",pomdp,0,0,0,36,6,1
7217,param_20_low,"[0.75, 1.0]",[100 140],"[-1, 0]",myopic,1,1,0,27,10,2
7218,param_20_low,"[0.75, 1.0]",[100 140],"[-1, 0]",egoistical,0,0,0,36,0,0
7219,param_20_low,"[0.75, 1.0]",[100 140],"[-1, 0]",pomdp_wo_perf,0,0,0,36,5,1
7220,param_21_low,"[0.75, 1.0]",[120 140],"[-1, 0]",pomdp,0,0,0,34,6,1
7221,param_21_low,"[0.75, 1.0]",[120 140],"[-1, 0]",myopic,1,1,0,27,10,2
7222,param_21_low,"[0.75, 1.0]",[120 140],"[-1, 0]",egoistical,0,0,0,34,0,0
7223,param_21_low,"[0.75, 1.0]",[120 140],"[-1, 0]",pomdp_wo_perf,0,0,0,34,5,1
7224,param_1_low,"[0.75, 1.0]",[20 40],"[0, -1]",pomdp,0,0,0,31,0,0
7225,param_1_low,"[0.75, 1.0]",[20 40],"[0, -1]",myopic,0,0,0,31,10,2
7226,param_1_low,"[0.75, 1.0]",[20 40],"[0, -1]",egoistical,0,0,0,31,0,0
7227,param_1_low,"[0.75, 1.0]",[20 40],"[0, -1]",pomdp_wo_perf,0,0,0,31,0,0
7228,param_2_low,"[0.75, 1.0]",[20 60],"[0, -1]",pomdp,0,0,0,33,0,0
7229,param_2_low,"[0.75, 1.0]",[20 60],"[0, -1]",myopic,1,1,0,32,10,2
7230,param_2_low,"[0.75, 1.0]",[20 60],"[0, -1]",egoistical,0,0,0,33,0,0
7231,param_2_low,"[0.75, 1.0]",[20 60],"[0, -1]",pomdp_wo_perf,0,0,0,33,0,0
7232,param_3_low,"[0.75, 1.0]",[20 80],"[0, -1]",pomdp,0,0,0,36,0,0
7233,param_3_low,"[0.75, 1.0]",[20 80],"[0, -1]",myopic,1,1,0,32,10,2
7234,param_3_low,"[0.75, 1.0]",[20 80],"[0, -1]",egoistical,0,0,0,36,0,0
7235,param_3_low,"[0.75, 1.0]",[20 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,0,0
7236,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, -1]",pomdp,0,0,0,34,0,0
7237,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, -1]",myopic,1,1,0,32,10,2
7238,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, -1]",egoistical,0,0,0,34,0,0
7239,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, -1]",pomdp_wo_perf,0,0,0,34,0,0
7240,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, -1]",pomdp,0,0,0,35,0,0
7241,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, -1]",myopic,1,1,0,32,10,2
7242,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, -1]",egoistical,0,0,0,35,0,0
7243,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, -1]",pomdp_wo_perf,0,0,0,35,0,0
7244,param_6_low,"[0.75, 1.0]",[40 60],"[0, -1]",pomdp,0,0,0,34,0,0
7245,param_6_low,"[0.75, 1.0]",[40 60],"[0, -1]",myopic,0,0,0,31,10,2
7246,param_6_low,"[0.75, 1.0]",[40 60],"[0, -1]",egoistical,0,0,0,34,0,0
7247,param_6_low,"[0.75, 1.0]",[40 60],"[0, -1]",pomdp_wo_perf,0,0,0,34,0,0
7248,param_7_low,"[0.75, 1.0]",[40 80],"[0, -1]",pomdp,0,0,0,36,0,0
7249,param_7_low,"[0.75, 1.0]",[40 80],"[0, -1]",myopic,1,1,0,31,10,2
7250,param_7_low,"[0.75, 1.0]",[40 80],"[0, -1]",egoistical,0,0,0,36,0,0
7251,param_7_low,"[0.75, 1.0]",[40 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,0,0
7252,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, -1]",pomdp,0,0,0,39,0,0
7253,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, -1]",myopic,1,1,0,33,10,2
7254,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, -1]",egoistical,0,0,0,39,0,0
7255,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, -1]",pomdp_wo_perf,0,0,0,39,0,0
7256,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, -1]",pomdp,0,0,0,37,0,0
7257,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, -1]",myopic,1,1,0,31,10,2
7258,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, -1]",egoistical,0,0,0,37,0,0
7259,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, -1]",pomdp_wo_perf,0,0,0,37,0,0
7260,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, -1]",pomdp,0,0,0,37,0,0
7261,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, -1]",myopic,1,1,0,30,10,2
7262,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, -1]",egoistical,0,0,0,37,0,0
7263,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, -1]",pomdp_wo_perf,0,0,0,37,0,0
7264,param_11_low,"[0.75, 1.0]",[60 80],"[0, -1]",pomdp,0,0,0,35,0,0
7265,param_11_low,"[0.75, 1.0]",[60 80],"[0, -1]",myopic,0,0,0,30,10,2
7266,param_11_low,"[0.75, 1.0]",[60 80],"[0, -1]",egoistical,0,0,0,35,0,0
7267,param_11_low,"[0.75, 1.0]",[60 80],"[0, -1]",pomdp_wo_perf,0,0,0,35,0,0
7268,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, -1]",pomdp,0,0,0,37,0,0
7269,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, -1]",myopic,1,1,0,29,10,2
7270,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, -1]",egoistical,0,0,0,37,0,0
7271,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, -1]",pomdp_wo_perf,0,0,0,37,0,0
7272,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, -1]",pomdp,0,0,0,40,0,0
7273,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, -1]",myopic,1,1,0,29,10,2
7274,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, -1]",egoistical,0,0,0,40,0,0
7275,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, -1]",pomdp_wo_perf,0,0,0,40,0,0
7276,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, -1]",pomdp,0,0,0,37,0,0
7277,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, -1]",myopic,1,1,0,28,10,2
7278,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, -1]",egoistical,0,0,0,37,0,0
7279,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, -1]",pomdp_wo_perf,0,0,0,37,0,0
7280,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, -1]",pomdp,0,0,0,34,0,0
7281,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, -1]",myopic,1,1,0,31,10,2
7282,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, -1]",egoistical,0,0,0,34,0,0
7283,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, -1]",pomdp_wo_perf,0,0,0,34,0,0
7284,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, -1]",pomdp,0,0,0,30,6,1
7285,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, -1]",myopic,0,0,0,28,10,2
7286,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, -1]",egoistical,0,0,0,35,0,0
7287,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, -1]",pomdp_wo_perf,0,0,0,32,10,2
7288,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, -1]",pomdp,0,0,0,28,6,1
7289,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, -1]",myopic,1,1,0,28,10,2
7290,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, -1]",egoistical,0,0,0,37,0,0
7291,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, -1]",pomdp_wo_perf,1,1,0,33,10,2
7292,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, -1]",pomdp,0,0,0,28,6,1
7293,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, -1]",myopic,1,1,0,27,10,2
7294,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, -1]",egoistical,0,0,0,39,0,0
7295,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, -1]",pomdp_wo_perf,1,1,0,31,10,2
7296,param_19_low,"[0.75, 1.0]",[100 120],"[0, -1]",pomdp,0,0,0,27,6,1
7297,param_19_low,"[0.75, 1.0]",[100 120],"[0, -1]",myopic,1,1,0,27,10,2
7298,param_19_low,"[0.75, 1.0]",[100 120],"[0, -1]",egoistical,0,0,0,35,0,0
7299,param_19_low,"[0.75, 1.0]",[100 120],"[0, -1]",pomdp_wo_perf,0,0,0,34,13,3
7300,param_20_low,"[0.75, 1.0]",[100 140],"[0, -1]",pomdp,0,0,0,26,6,1
7301,param_20_low,"[0.75, 1.0]",[100 140],"[0, -1]",myopic,1,1,0,26,10,2
7302,param_20_low,"[0.75, 1.0]",[100 140],"[0, -1]",egoistical,0,0,0,36,0,0
7303,param_20_low,"[0.75, 1.0]",[100 140],"[0, -1]",pomdp_wo_perf,1,1,0,34,15,3
7304,param_21_low,"[0.75, 1.0]",[120 140],"[0, -1]",pomdp,0,0,0,26,6,1
7305,param_21_low,"[0.75, 1.0]",[120 140],"[0, -1]",myopic,1,1,0,26,10,2
7306,param_21_low,"[0.75, 1.0]",[120 140],"[0, -1]",egoistical,0,0,0,34,0,0
7307,param_21_low,"[0.75, 1.0]",[120 140],"[0, -1]",pomdp_wo_perf,0,0,0,33,13,3
7308,param_1_low,"[0.75, 1.0]",[20 40],"[0, 0]",pomdp,0,0,0,31,0,0
7309,param_1_low,"[0.75, 1.0]",[20 40],"[0, 0]",myopic,1,1,0,25,10,2
7310,param_1_low,"[0.75, 1.0]",[20 40],"[0, 0]",egoistical,0,0,0,31,0,0
7311,param_1_low,"[0.75, 1.0]",[20 40],"[0, 0]",pomdp_wo_perf,0,0,0,31,0,0
7312,param_2_low,"[0.75, 1.0]",[20 60],"[0, 0]",pomdp,0,0,0,33,0,0
7313,param_2_low,"[0.75, 1.0]",[20 60],"[0, 0]",myopic,2,2,0,23,10,2
7314,param_2_low,"[0.75, 1.0]",[20 60],"[0, 0]",egoistical,0,0,0,33,0,0
7315,param_2_low,"[0.75, 1.0]",[20 60],"[0, 0]",pomdp_wo_perf,0,0,0,33,0,0
7316,param_3_low,"[0.75, 1.0]",[20 80],"[0, 0]",pomdp,0,0,0,36,0,0
7317,param_3_low,"[0.75, 1.0]",[20 80],"[0, 0]",myopic,2,2,0,21,10,2
7318,param_3_low,"[0.75, 1.0]",[20 80],"[0, 0]",egoistical,0,0,0,36,0,0
7319,param_3_low,"[0.75, 1.0]",[20 80],"[0, 0]",pomdp_wo_perf,0,0,0,36,0,0
7320,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, 0]",pomdp,0,0,0,34,0,0
7321,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, 0]",myopic,2,2,0,21,10,2
7322,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, 0]",egoistical,0,0,0,34,0,0
7323,param_4_low,"[0.75, 1.0]",[ 20 100],"[0, 0]",pomdp_wo_perf,0,0,0,34,0,0
7324,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, 0]",pomdp,0,0,0,35,0,0
7325,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, 0]",myopic,2,2,0,21,10,2
7326,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, 0]",egoistical,0,0,0,35,0,0
7327,param_5_low,"[0.75, 1.0]",[ 20 120],"[0, 0]",pomdp_wo_perf,0,0,0,35,0,0
7328,param_6_low,"[0.75, 1.0]",[40 60],"[0, 0]",pomdp,0,0,0,34,0,0
7329,param_6_low,"[0.75, 1.0]",[40 60],"[0, 0]",myopic,1,1,0,24,10,2
7330,param_6_low,"[0.75, 1.0]",[40 60],"[0, 0]",egoistical,0,0,0,34,0,0
7331,param_6_low,"[0.75, 1.0]",[40 60],"[0, 0]",pomdp_wo_perf,0,0,0,34,0,0
7332,param_7_low,"[0.75, 1.0]",[40 80],"[0, 0]",pomdp,0,0,0,36,0,0
7333,param_7_low,"[0.75, 1.0]",[40 80],"[0, 0]",myopic,2,2,0,21,10,2
7334,param_7_low,"[0.75, 1.0]",[40 80],"[0, 0]",egoistical,0,0,0,36,0,0
7335,param_7_low,"[0.75, 1.0]",[40 80],"[0, 0]",pomdp_wo_perf,0,0,0,36,0,0
7336,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, 0]",pomdp,0,0,0,39,0,0
7337,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, 0]",myopic,2,2,0,20,10,2
7338,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, 0]",egoistical,0,0,0,39,0,0
7339,param_8_low,"[0.75, 1.0]",[ 40 100],"[0, 0]",pomdp_wo_perf,0,0,0,39,0,0
7340,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, 0]",pomdp,0,0,0,37,0,0
7341,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, 0]",myopic,2,2,0,20,10,2
7342,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, 0]",egoistical,0,0,0,37,0,0
7343,param_9_low,"[0.75, 1.0]",[ 40 120],"[0, 0]",pomdp_wo_perf,0,0,0,37,0,0
7344,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, 0]",pomdp,0,0,0,37,0,0
7345,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, 0]",myopic,2,2,0,20,10,2
7346,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, 0]",egoistical,0,0,0,37,0,0
7347,param_10_low,"[0.75, 1.0]",[ 40 140],"[0, 0]",pomdp_wo_perf,0,0,0,37,0,0
7348,param_11_low,"[0.75, 1.0]",[60 80],"[0, 0]",pomdp,0,0,0,35,0,0
7349,param_11_low,"[0.75, 1.0]",[60 80],"[0, 0]",myopic,1,1,0,22,10,2
7350,param_11_low,"[0.75, 1.0]",[60 80],"[0, 0]",egoistical,0,0,0,35,0,0
7351,param_11_low,"[0.75, 1.0]",[60 80],"[0, 0]",pomdp_wo_perf,0,0,0,35,0,0
7352,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, 0]",pomdp,0,0,0,37,0,0
7353,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, 0]",myopic,2,2,0,19,10,2
7354,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, 0]",egoistical,0,0,0,37,0,0
7355,param_12_low,"[0.75, 1.0]",[ 60 100],"[0, 0]",pomdp_wo_perf,0,0,0,37,0,0
7356,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, 0]",pomdp,0,0,0,40,0,0
7357,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, 0]",myopic,2,2,0,18,10,2
7358,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, 0]",egoistical,0,0,0,40,0,0
