,param,initial_state,intervention,agent,cumlative_risk,travel_time,request_time
3459,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,25,15
3460,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,25,12
3461,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,25,0
3462,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,25,15
3463,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,25,12
3464,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,25,0
3465,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,25,15
3466,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,25,12
3467,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,25,0
3468,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,14
3469,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3470,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3471,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,14
3472,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3473,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3474,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,14
3475,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3476,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3477,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,10
3478,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3479,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3480,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,10
3481,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3482,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3483,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",pomdp,0.0,26,10
3484,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",myopic,0.0,26,12
3485,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, -1]",egostistical,0.0,26,0
3486,param_2_1,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3487,param_2_1,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,20,12
3488,param_2_1,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3489,param_2_2,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3490,param_2_2,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,19,12
3491,param_2_2,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3492,param_2_3,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3493,param_2_3,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,19,12
3494,param_2_3,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3495,param_2_4,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3496,param_2_4,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,19,12
3497,param_2_4,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3498,param_2_6,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3499,param_2_6,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,17,12
3500,param_2_6,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,25,0
3501,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3502,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,17,12
3503,param_2_7,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,25,0
3504,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3505,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,17,12
3506,param_2_8,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,25,0
3507,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3508,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,21,12
3509,param_2_9,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,25,0
3510,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3511,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,21,12
3512,param_2_10,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3513,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3514,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,21,12
3515,param_2_11,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3516,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,15,5
3517,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,21,12
3518,param_2_12,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3519,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,16,5
3520,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,23,12
3521,param_2_13,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3522,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,16,5
3523,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,23,12
3524,param_2_14,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3525,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",pomdp,0.0,17,5
3526,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",myopic,0.0,24,12
3527,param_2_15,"[0, 11.2, 0, -1, 0.0, 1.0]","[0, 0]",egostistical,0.0,26,0
3528,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,15
3529,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,32,16
3530,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3531,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,15
3532,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,31,14
3533,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3534,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,15
3535,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,26,12
3536,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3537,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,15
3538,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3539,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3540,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,25,15
3541,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,31,14
3542,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3543,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,25,15
3544,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,32,13
3545,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3546,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,25,15
3547,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,25,12
3548,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3549,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.0,25,15
3550,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,27,12
3551,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.0,25,0
3552,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,14
3553,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,31,14
3554,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3555,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,14
3556,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,24,12
3557,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3558,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,14
3559,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3560,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3561,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,10
3562,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.0,25,12
3563,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3564,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,10
3565,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3566,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3567,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",pomdp,0.5,26,10
3568,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3569,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3570,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3571,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,26,16
3572,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3573,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3574,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,28,14
3575,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3576,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3577,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,19,12
3578,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3579,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3580,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.5,19,12
3581,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3582,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3583,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,28,14
3584,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
3585,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3586,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,27,13
3587,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
3588,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3589,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,17,12
3590,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
3591,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3592,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,23,12
3593,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.0,25,0
3594,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3595,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,25,14
3596,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3597,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3598,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,21,12
3599,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3600,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,15,5
3601,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.5,21,12
3602,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3603,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,16,5
3604,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.0,22,12
3605,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3606,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,16,5
3607,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.5,23,12
3608,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3609,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",pomdp,0.5,17,5
3610,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",myopic,0.5,24,12
3611,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3612,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,15
3613,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3614,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3615,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,15
3616,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3617,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3618,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,15
3619,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3620,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3621,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,15
3622,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.5,26,12
3623,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3624,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,25,15
3625,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,25,12
3626,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
3627,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,25,15
3628,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,25,12
3629,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
3630,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,25,15
3631,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,25,12
3632,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
3633,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.0,25,15
3634,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,25,12
3635,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.0,25,0
3636,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,14
3637,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3638,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3639,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,14
3640,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3641,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3642,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,14
3643,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.5,26,12
3644,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3645,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,10
3646,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.0,26,12
3647,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3648,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,10
3649,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.5,26,12
3650,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3651,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",pomdp,0.5,26,10
3652,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",myopic,0.5,26,12
3653,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
3654,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3655,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,20,12
3656,param_2_1,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3657,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3658,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,19,12
3659,param_2_2,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3660,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3661,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,19,12
3662,param_2_3,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3663,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3664,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.5,19,12
3665,param_2_4,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3666,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3667,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,17,12
3668,param_2_6,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
3669,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3670,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,17,12
3671,param_2_7,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
3672,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3673,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,17,12
3674,param_2_8,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
3675,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3676,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,21,12
3677,param_2_9,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.0,25,0
3678,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3679,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,21,12
3680,param_2_10,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3681,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3682,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,21,12
3683,param_2_11,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3684,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,15,5
3685,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.5,21,12
3686,param_2_12,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3687,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,16,5
3688,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.0,23,12
3689,param_2_13,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3690,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,16,5
3691,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.5,23,12
3692,param_2_14,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3693,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",pomdp,0.5,17,5
3694,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",myopic,0.5,24,12
3695,param_2_15,"[0, 11.2, 0, -1, 0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
3696,param_2_1,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,34,21
3697,param_2_1,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",myopic,0.0,34,16
3698,param_2_1,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",egostistical,0.0,34,0
3699,param_2_2,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,34,20
3700,param_2_2,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",myopic,0.0,34,12
3701,param_2_2,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",egostistical,0.0,34,0
3702,param_2_3,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,36,25
3703,param_2_3,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",myopic,0.0,36,12
3704,param_2_3,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",egostistical,0.0,36,0
3705,param_2_4,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,35,20
3706,param_2_4,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",myopic,0.0,35,12
3707,param_2_4,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",egostistical,0.0,35,0
3708,param_2_6,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,33,26
3709,param_2_6,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",myopic,0.0,33,12
3710,param_2_6,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",egostistical,0.0,33,0
3711,param_2_7,"[0, 11.2, 0, -1, 0.5, 1.0]","[-1, -1]",pomdp,0.0,35,25
