,param,scenario,agent,cumlative_risk,travel_time,request_time
19167,param_2_5_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19168,param_2_5_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,16
19169,param_2_5_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19170,param_2_5_3,"[0.25, 0.5][-1, -1]",pomdp,0.5,15,6
19171,param_2_5_3,"[0.25, 0.5][-1, -1]",myopic,0.0,20,12
19172,param_2_5_3,"[0.25, 0.5][-1, -1]",pomdp,0.5,15,6
19173,param_2_5_3,"[0.25, 0.5][-1, -1]",myopic,0.0,20,12
19174,param_2_5_3,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19175,param_2_5_4,"[0.25, 0.5][-1, -1]",pomdp,0.0,24,6
19176,param_2_5_4,"[0.25, 0.5][-1, -1]",myopic,0.0,31,16
19177,param_2_5_4,"[0.25, 0.5][-1, -1]",pomdp,0.0,24,6
19178,param_2_5_4,"[0.25, 0.5][-1, -1]",myopic,0.0,31,16
19179,param_2_5_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19180,param_2_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19181,param_2_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19182,param_2_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19183,param_2_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19184,param_2_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19185,param_2_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19186,param_2_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19187,param_2_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19188,param_2_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19189,param_2_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19190,param_2_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19191,param_2_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19192,param_2_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19193,param_2_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19194,param_2_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19195,param_2_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,15
19196,param_2_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19197,param_2_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,15
19198,param_2_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19199,param_2_9,"[0.25, 0.5][-1, -1]",egostistical,0,25,0
19200,param_2_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19201,param_2_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19202,param_2_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19203,param_2_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19204,param_2_10,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19205,param_2_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19206,param_2_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19207,param_2_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19208,param_2_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19209,param_2_11,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19210,param_2_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19211,param_2_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19212,param_2_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19213,param_2_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19214,param_2_12,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19215,param_2_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19216,param_2_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19217,param_2_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19218,param_2_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19219,param_2_13,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19220,param_2_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19221,param_2_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19222,param_2_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19223,param_2_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19224,param_2_14,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19225,param_2_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19226,param_2_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19227,param_2_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19228,param_2_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19229,param_2_15,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19230,param_4_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19231,param_4_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19232,param_4_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19233,param_4_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19234,param_4_1,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19235,param_4_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19236,param_4_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19237,param_4_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19238,param_4_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19239,param_4_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19240,param_4_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19241,param_4_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19242,param_4_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19243,param_4_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19244,param_4_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19245,param_4_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19246,param_4_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19247,param_4_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19248,param_4_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19249,param_4_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19250,param_4_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19251,param_4_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19252,param_4_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19253,param_4_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19254,param_4_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19255,param_4_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19256,param_4_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19257,param_4_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19258,param_4_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19259,param_4_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19260,param_4_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19261,param_4_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19262,param_4_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19263,param_4_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19264,param_4_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19265,param_4_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,18
19266,param_4_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19267,param_4_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,18
19268,param_4_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19269,param_4_9,"[0.25, 0.5][-1, -1]",egostistical,0,25,0
19270,param_4_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19271,param_4_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19272,param_4_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19273,param_4_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19274,param_4_10,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19275,param_4_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19276,param_4_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19277,param_4_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19278,param_4_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19279,param_4_11,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19280,param_4_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19281,param_4_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19282,param_4_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19283,param_4_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19284,param_4_13,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19285,param_4_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19286,param_4_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19287,param_4_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,11
19288,param_4_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19289,param_4_14,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19290,param_4_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19291,param_4_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19292,param_4_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19293,param_4_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19294,param_4_15,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19295,param_5_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19296,param_5_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19297,param_5_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19298,param_5_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19299,param_5_1,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19300,param_5_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19301,param_5_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19302,param_5_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19303,param_5_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19304,param_5_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19305,param_5_5,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19306,param_5_5,"[0.25, 0.5][-1, -1]",myopic,0.0,31,16
19307,param_5_5,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19308,param_5_5,"[0.25, 0.5][-1, -1]",myopic,0.0,31,16
19309,param_5_5,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19310,param_5_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19311,param_5_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19312,param_5_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19313,param_5_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19314,param_5_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19315,param_5_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19316,param_5_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19317,param_5_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19318,param_5_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19319,param_5_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19320,param_5_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19321,param_5_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19322,param_5_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19323,param_5_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19324,param_5_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19325,param_5_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19326,param_5_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19327,param_5_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19328,param_5_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19329,param_5_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19330,param_5_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,15
19331,param_5_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19332,param_5_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,15
19333,param_5_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19334,param_5_9,"[0.25, 0.5][-1, -1]",egostistical,0,25,0
19335,param_5_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19336,param_5_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19337,param_5_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19338,param_5_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19339,param_5_10,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19340,param_5_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19341,param_5_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19342,param_5_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19343,param_5_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19344,param_5_11,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19345,param_5_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19346,param_5_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19347,param_5_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,14
19348,param_5_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19349,param_5_12,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19350,param_5_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19351,param_5_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19352,param_5_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19353,param_5_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19354,param_5_13,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19355,param_5_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19356,param_5_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19357,param_5_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19358,param_5_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19359,param_5_14,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19360,param_5_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19361,param_5_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19362,param_5_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,10
19363,param_5_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19364,param_5_15,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19365,param_6_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19366,param_6_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19367,param_6_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19368,param_6_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19369,param_6_1,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19370,param_6_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19371,param_6_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19372,param_6_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19373,param_6_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19374,param_6_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19375,param_6_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19376,param_6_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19377,param_6_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19378,param_6_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19379,param_6_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19380,param_6_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19381,param_6_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19382,param_6_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19383,param_6_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19384,param_6_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19385,param_6_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19386,param_6_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19387,param_6_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19388,param_6_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19389,param_6_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19390,param_6_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19391,param_6_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19392,param_6_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19393,param_6_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19394,param_6_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19395,param_6_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19396,param_6_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19397,param_6_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,16
19398,param_6_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19399,param_6_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19400,param_6_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,16
19401,param_6_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19402,param_6_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,16
19403,param_6_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19404,param_6_9,"[0.25, 0.5][-1, -1]",egostistical,0,25,0
19405,param_6_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19406,param_6_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19407,param_6_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19408,param_6_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19409,param_6_10,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19410,param_6_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19411,param_6_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19412,param_6_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19413,param_6_11,"[0.25, 0.5][-1, -1]",myopic,0.0,24,12
19414,param_6_11,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19415,param_6_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19416,param_6_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19417,param_6_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19418,param_6_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19419,param_6_12,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19420,param_6_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19421,param_6_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19422,param_6_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19423,param_6_13,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19424,param_6_13,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19425,param_6_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19426,param_6_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19427,param_6_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19428,param_6_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19429,param_6_14,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19430,param_6_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,8
19431,param_6_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19432,param_6_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,8
19433,param_6_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19434,param_6_15,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19435,param_7_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19436,param_7_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19437,param_7_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19438,param_7_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19439,param_7_1,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19440,param_7_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19441,param_7_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19442,param_7_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19443,param_7_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19444,param_7_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19445,param_7_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19446,param_7_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19447,param_7_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19448,param_7_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19449,param_7_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19450,param_7_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19451,param_7_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19452,param_7_4,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19453,param_7_4,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19454,param_7_4,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19455,param_7_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19456,param_7_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19457,param_7_6,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19458,param_7_6,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19459,param_7_6,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19460,param_7_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19461,param_7_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19462,param_7_7,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19463,param_7_7,"[0.25, 0.5][-1, -1]",myopic,0.0,32,13
19464,param_7_7,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19465,param_7_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19466,param_7_8,"[0.25, 0.5][-1, -1]",myopic,0.5,25,12
19467,param_7_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,18
19468,param_7_8,"[0.25, 0.5][-1, -1]",myopic,0.5,25,12
19469,param_7_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
19470,param_7_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,18
19471,param_7_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19472,param_7_9,"[0.25, 0.5][-1, -1]",pomdp,0,25,18
19473,param_7_9,"[0.25, 0.5][-1, -1]",myopic,0,27,12
19474,param_7_9,"[0.25, 0.5][-1, -1]",egostistical,0,25,0
19475,param_7_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19476,param_7_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19477,param_7_10,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19478,param_7_10,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19479,param_7_10,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19480,param_7_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19481,param_7_11,"[0.25, 0.5][-1, -1]",myopic,0.5,24,12
19482,param_7_11,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19483,param_7_11,"[0.25, 0.5][-1, -1]",myopic,0.5,24,12
19484,param_7_11,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19485,param_7_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19486,param_7_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19487,param_7_12,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,12
19488,param_7_12,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19489,param_7_12,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19490,param_7_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19491,param_7_13,"[0.25, 0.5][-1, -1]",myopic,0.5,25,12
19492,param_7_13,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19493,param_7_13,"[0.25, 0.5][-1, -1]",myopic,0.5,25,12
19494,param_7_13,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19495,param_7_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19496,param_7_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19497,param_7_14,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,13
19498,param_7_14,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19499,param_7_14,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19500,param_7_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,6
19501,param_7_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19502,param_7_15,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,6
19503,param_7_15,"[0.25, 0.5][-1, -1]",myopic,0.5,26,12
19504,param_7_15,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19505,param_8_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19506,param_8_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19507,param_8_1,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19508,param_8_1,"[0.25, 0.5][-1, -1]",myopic,0.0,32,16
19509,param_8_1,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19510,param_8_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19511,param_8_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19512,param_8_2,"[0.25, 0.5][-1, -1]",pomdp,0.5,26,15
19513,param_8_2,"[0.25, 0.5][-1, -1]",myopic,0.0,31,14
19514,param_8_2,"[0.25, 0.5][-1, -1]",egostistical,0.5,26,0
19515,param_8_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19516,param_8_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19517,param_8_8,"[0.25, 0.5][-1, -1]",pomdp,0.5,25,15
19518,param_8_8,"[0.25, 0.5][-1, -1]",myopic,0.0,25,12
19519,param_8_8,"[0.25, 0.5][-1, -1]",egostistical,0.5,25,0
