,param,risk,intervention,agent,cumlative_risk,travel_time,request_time
3484,param_13_7,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
3485,param_13_7,"[1.0, 0.75]","[-1, 0]",egostistical,0,35,0
3486,param_13_8,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
3487,param_13_8,"[1.0, 0.75]","[-1, 0]",myopic,0,28,12
3488,param_13_8,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3489,param_13_9,"[1.0, 0.75]","[-1, 0]",pomdp,0,25,17
3490,param_13_9,"[1.0, 0.75]","[-1, 0]",myopic,0,25,12
3491,param_13_9,"[1.0, 0.75]","[-1, 0]",egostistical,0,29,0
3492,param_13_10,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,12
3493,param_13_10,"[1.0, 0.75]","[-1, 0]",myopic,0,26,12
3494,param_13_10,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3495,param_13_11,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
3496,param_13_11,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
3497,param_13_11,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3498,param_13_12,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,6
3499,param_13_12,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
3500,param_13_12,"[1.0, 0.75]","[-1, 0]",egostistical,0,36,0
3501,param_13_13,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,6
3502,param_13_13,"[1.0, 0.75]","[-1, 0]",myopic,0,26,12
3503,param_13_13,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3504,param_13_14,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,5
3505,param_13_14,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
3506,param_13_14,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3507,param_13_15,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,6
3508,param_13_15,"[1.0, 0.75]","[-1, 0]",myopic,0,26,12
3509,param_13_15,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
3510,param_13_1,"[1.0, 0.75]","[0, -1]",pomdp,0,26,16
3511,param_13_1,"[1.0, 0.75]","[0, -1]",myopic,0,26,12
3512,param_13_1,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3513,param_13_2,"[1.0, 0.75]","[0, -1]",pomdp,0,25,17
3514,param_13_2,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
3515,param_13_2,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3516,param_13_3,"[1.0, 0.75]","[0, -1]",pomdp,0,36,24
3517,param_13_3,"[1.0, 0.75]","[0, -1]",myopic,0,27,12
3518,param_13_3,"[1.0, 0.75]","[0, -1]",egostistical,0,36,0
3519,param_13_4,"[1.0, 0.75]","[0, -1]",pomdp,0,35,23
3520,param_13_4,"[1.0, 0.75]","[0, -1]",myopic,0,32,12
3521,param_13_4,"[1.0, 0.75]","[0, -1]",egostistical,0,35,0
3522,param_13_5,"[1.0, 0.75]","[0, -1]",pomdp,0,25,16
3523,param_13_5,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
3524,param_13_5,"[1.0, 0.75]","[0, -1]",egostistical,0,33,0
3525,param_13_6,"[1.0, 0.75]","[0, -1]",pomdp,0,24,17
3526,param_13_6,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
3527,param_13_6,"[1.0, 0.75]","[0, -1]",egostistical,0,33,0
3528,param_13_7,"[1.0, 0.75]","[0, -1]",pomdp,0,24,18
3529,param_13_7,"[1.0, 0.75]","[0, -1]",myopic,0,24,12
3530,param_13_7,"[1.0, 0.75]","[0, -1]",egostistical,0,35,0
3531,param_13_8,"[1.0, 0.75]","[0, -1]",pomdp,0,34,26
3532,param_13_8,"[1.0, 0.75]","[0, -1]",myopic,0,26,12
3533,param_13_8,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3534,param_13_9,"[1.0, 0.75]","[0, -1]",pomdp,0,25,16
3535,param_13_9,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
3536,param_13_9,"[1.0, 0.75]","[0, -1]",egostistical,0,29,0
3537,param_13_10,"[1.0, 0.75]","[0, -1]",pomdp,0,26,11
3538,param_13_10,"[1.0, 0.75]","[0, -1]",myopic,0,26,12
3539,param_13_10,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3540,param_13_11,"[1.0, 0.75]","[0, -1]",pomdp,0,34,17
3541,param_13_11,"[1.0, 0.75]","[0, -1]",myopic,0,28,12
3542,param_13_11,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3543,param_13_12,"[1.0, 0.75]","[0, -1]",pomdp,0,36,23
3544,param_13_12,"[1.0, 0.75]","[0, -1]",myopic,0,32,12
3545,param_13_12,"[1.0, 0.75]","[0, -1]",egostistical,0,36,0
3546,param_13_13,"[1.0, 0.75]","[0, -1]",pomdp,0,34,18
3547,param_13_13,"[1.0, 0.75]","[0, -1]",myopic,0,28,12
3548,param_13_13,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3549,param_13_14,"[1.0, 0.75]","[0, -1]",pomdp,0,34,16
3550,param_13_14,"[1.0, 0.75]","[0, -1]",myopic,0,29,12
3551,param_13_14,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3552,param_13_15,"[1.0, 0.75]","[0, -1]",pomdp,0,34,12
3553,param_13_15,"[1.0, 0.75]","[0, -1]",myopic,0,29,12
3554,param_13_15,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
3555,param_13_1,"[1.0, 0.75]","[0, 0]",pomdp,0,17,11
3556,param_13_1,"[1.0, 0.75]","[0, 0]",myopic,0,19,12
3557,param_13_1,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3558,param_13_2,"[1.0, 0.75]","[0, 0]",pomdp,0,18,12
3559,param_13_2,"[1.0, 0.75]","[0, 0]",myopic,0,19,12
3560,param_13_2,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3561,param_13_3,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
3562,param_13_3,"[1.0, 0.75]","[0, 0]",myopic,0,21,12
3563,param_13_3,"[1.0, 0.75]","[0, 0]",egostistical,0,36,0
3564,param_13_4,"[1.0, 0.75]","[0, 0]",pomdp,0,26,6
3565,param_13_4,"[1.0, 0.75]","[0, 0]",myopic,0,23,12
3566,param_13_4,"[1.0, 0.75]","[0, 0]",egostistical,0,35,0
3567,param_13_5,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
3568,param_13_5,"[1.0, 0.75]","[0, 0]",myopic,0,18,12
3569,param_13_5,"[1.0, 0.75]","[0, 0]",egostistical,0,33,0
3570,param_13_6,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
3571,param_13_6,"[1.0, 0.75]","[0, 0]",myopic,0,17,12
3572,param_13_6,"[1.0, 0.75]","[0, 0]",egostistical,0,33,0
3573,param_13_7,"[1.0, 0.75]","[0, 0]",pomdp,0,17,12
3574,param_13_7,"[1.0, 0.75]","[0, 0]",myopic,0,18,12
3575,param_13_7,"[1.0, 0.75]","[0, 0]",egostistical,0,35,0
3576,param_13_8,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
3577,param_13_8,"[1.0, 0.75]","[0, 0]",myopic,0,20,12
3578,param_13_8,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3579,param_13_9,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
3580,param_13_9,"[1.0, 0.75]","[0, 0]",myopic,0,20,12
3581,param_13_9,"[1.0, 0.75]","[0, 0]",egostistical,0,29,0
3582,param_13_10,"[1.0, 0.75]","[0, 0]",pomdp,0,19,11
3583,param_13_10,"[1.0, 0.75]","[0, 0]",myopic,0,21,12
3584,param_13_10,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3585,param_13_11,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
3586,param_13_11,"[1.0, 0.75]","[0, 0]",myopic,0,23,12
3587,param_13_11,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3588,param_13_12,"[1.0, 0.75]","[0, 0]",pomdp,0,26,6
3589,param_13_12,"[1.0, 0.75]","[0, 0]",myopic,0,24,12
3590,param_13_12,"[1.0, 0.75]","[0, 0]",egostistical,0,36,0
3591,param_13_13,"[1.0, 0.75]","[0, 0]",pomdp,0,26,6
3592,param_13_13,"[1.0, 0.75]","[0, 0]",myopic,0,23,12
3593,param_13_13,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3594,param_13_14,"[1.0, 0.75]","[0, 0]",pomdp,0,26,5
3595,param_13_14,"[1.0, 0.75]","[0, 0]",myopic,0,25,12
3596,param_13_14,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3597,param_13_15,"[1.0, 0.75]","[0, 0]",pomdp,0,26,6
3598,param_13_15,"[1.0, 0.75]","[0, 0]",myopic,0,26,12
3599,param_13_15,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
3600,param_13_1,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
3601,param_13_1,"[0.0, 1.0]","[-1, -1]",myopic,0,34,12
3602,param_13_1,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3603,param_13_2,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
3604,param_13_2,"[0.0, 1.0]","[-1, -1]",myopic,0,31,12
3605,param_13_2,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3606,param_13_3,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
3607,param_13_3,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
3608,param_13_3,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3609,param_13_4,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
3610,param_13_4,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
3611,param_13_4,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3612,param_13_5,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
3613,param_13_5,"[0.0, 1.0]","[-1, -1]",myopic,0,33,12
3614,param_13_5,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
3615,param_13_6,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
3616,param_13_6,"[0.0, 1.0]","[-1, -1]",myopic,0,33,12
3617,param_13_6,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
3618,param_13_7,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
3619,param_13_7,"[0.0, 1.0]","[-1, -1]",myopic,0,32,12
3620,param_13_7,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
3621,param_13_8,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
3622,param_13_8,"[0.0, 1.0]","[-1, -1]",myopic,0,25,12
3623,param_13_8,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
3624,param_13_9,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
3625,param_13_9,"[0.0, 1.0]","[-1, -1]",myopic,0,29,12
3626,param_13_9,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
3627,param_13_10,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
3628,param_13_10,"[0.0, 1.0]","[-1, -1]",myopic,0,31,12
3629,param_13_10,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3630,param_13_11,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
3631,param_13_11,"[0.0, 1.0]","[-1, -1]",myopic,0,24,12
3632,param_13_11,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3633,param_13_12,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
3634,param_13_12,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
3635,param_13_12,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3636,param_13_13,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
3637,param_13_13,"[0.0, 1.0]","[-1, -1]",myopic,0,25,12
3638,param_13_13,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3639,param_13_14,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
3640,param_13_14,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
3641,param_13_14,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3642,param_13_15,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,11
3643,param_13_15,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
3644,param_13_15,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
3645,param_13_1,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3646,param_13_1,"[0.0, 1.0]","[-1, 0]",myopic,0,26,12
3647,param_13_1,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3648,param_13_2,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3649,param_13_2,"[0.0, 1.0]","[-1, 0]",myopic,0,23,12
3650,param_13_2,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3651,param_13_3,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3652,param_13_3,"[0.0, 1.0]","[-1, 0]",myopic,0,19,12
3653,param_13_3,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3654,param_13_4,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3655,param_13_4,"[0.0, 1.0]","[-1, 0]",myopic,0,19,12
3656,param_13_4,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3657,param_13_5,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3658,param_13_5,"[0.0, 1.0]","[-1, 0]",myopic,0,26,12
3659,param_13_5,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
3660,param_13_6,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3661,param_13_6,"[0.0, 1.0]","[-1, 0]",myopic,0,26,12
3662,param_13_6,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
3663,param_13_7,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3664,param_13_7,"[0.0, 1.0]","[-1, 0]",myopic,0,23,12
3665,param_13_7,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
3666,param_13_8,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3667,param_13_8,"[0.0, 1.0]","[-1, 0]",myopic,0,17,12
3668,param_13_8,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
3669,param_13_9,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3670,param_13_9,"[0.0, 1.0]","[-1, 0]",myopic,0,25,12
3671,param_13_9,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
3672,param_13_10,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3673,param_13_10,"[0.0, 1.0]","[-1, 0]",myopic,0,23,12
3674,param_13_10,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3675,param_13_11,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3676,param_13_11,"[0.0, 1.0]","[-1, 0]",myopic,0,21,12
3677,param_13_11,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3678,param_13_12,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
3679,param_13_12,"[0.0, 1.0]","[-1, 0]",myopic,0,21,12
3680,param_13_12,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3681,param_13_13,"[0.0, 1.0]","[-1, 0]",pomdp,0,17,6
3682,param_13_13,"[0.0, 1.0]","[-1, 0]",myopic,0,22,12
3683,param_13_13,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3684,param_13_14,"[0.0, 1.0]","[-1, 0]",pomdp,0,17,6
3685,param_13_14,"[0.0, 1.0]","[-1, 0]",myopic,0,23,12
3686,param_13_14,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3687,param_13_15,"[0.0, 1.0]","[-1, 0]",pomdp,0,17,5
3688,param_13_15,"[0.0, 1.0]","[-1, 0]",myopic,0,24,12
3689,param_13_15,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
3690,param_13_1,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
3691,param_13_1,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3692,param_13_1,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3693,param_13_2,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
3694,param_13_2,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3695,param_13_2,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3696,param_13_3,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
3697,param_13_3,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3698,param_13_3,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3699,param_13_4,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
3700,param_13_4,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3701,param_13_4,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3702,param_13_5,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
3703,param_13_5,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
3704,param_13_5,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
3705,param_13_6,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
3706,param_13_6,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
3707,param_13_6,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
3708,param_13_7,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
3709,param_13_7,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
3710,param_13_7,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
3711,param_13_8,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
3712,param_13_8,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
3713,param_13_8,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
3714,param_13_9,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
3715,param_13_9,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
3716,param_13_9,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
3717,param_13_10,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
3718,param_13_10,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3719,param_13_10,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3720,param_13_11,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
3721,param_13_11,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3722,param_13_11,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3723,param_13_12,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
3724,param_13_12,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3725,param_13_12,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3726,param_13_13,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
3727,param_13_13,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3728,param_13_13,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3729,param_13_14,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
3730,param_13_14,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3731,param_13_14,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3732,param_13_15,"[0.0, 1.0]","[0, -1]",pomdp,0,26,11
3733,param_13_15,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
3734,param_13_15,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
3735,param_13_1,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3736,param_13_1,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
3737,param_13_1,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3738,param_13_2,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3739,param_13_2,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
3740,param_13_2,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3741,param_13_3,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3742,param_13_3,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
3743,param_13_3,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3744,param_13_4,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3745,param_13_4,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
3746,param_13_4,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3747,param_13_5,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3748,param_13_5,"[0.0, 1.0]","[0, 0]",myopic,0,18,12
3749,param_13_5,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
3750,param_13_6,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3751,param_13_6,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
3752,param_13_6,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
3753,param_13_7,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3754,param_13_7,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
3755,param_13_7,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
3756,param_13_8,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3757,param_13_8,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
3758,param_13_8,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
3759,param_13_9,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3760,param_13_9,"[0.0, 1.0]","[0, 0]",myopic,0,20,12
3761,param_13_9,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
3762,param_13_10,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3763,param_13_10,"[0.0, 1.0]","[0, 0]",myopic,0,21,12
3764,param_13_10,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3765,param_13_11,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3766,param_13_11,"[0.0, 1.0]","[0, 0]",myopic,0,21,12
3767,param_13_11,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3768,param_13_12,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
3769,param_13_12,"[0.0, 1.0]","[0, 0]",myopic,0,21,12
3770,param_13_12,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3771,param_13_13,"[0.0, 1.0]","[0, 0]",pomdp,0,17,6
3772,param_13_13,"[0.0, 1.0]","[0, 0]",myopic,0,23,12
3773,param_13_13,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3774,param_13_14,"[0.0, 1.0]","[0, 0]",pomdp,0,17,6
3775,param_13_14,"[0.0, 1.0]","[0, 0]",myopic,0,23,12
3776,param_13_14,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3777,param_13_15,"[0.0, 1.0]","[0, 0]",pomdp,0,17,5
3778,param_13_15,"[0.0, 1.0]","[0, 0]",myopic,0,24,12
3779,param_13_15,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
3780,param_13_1,"[0.25, 1.0]","[-1, -1]",pomdp,0,34,23
3781,param_13_1,"[0.25, 1.0]","[-1, -1]",myopic,0,34,12
3782,param_13_1,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3783,param_13_2,"[0.25, 1.0]","[-1, -1]",pomdp,0,31,22
3784,param_13_2,"[0.25, 1.0]","[-1, -1]",myopic,0,31,12
3785,param_13_2,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3786,param_13_3,"[0.25, 1.0]","[-1, -1]",pomdp,0,29,17
3787,param_13_3,"[0.25, 1.0]","[-1, -1]",myopic,0,26,12
3788,param_13_3,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3789,param_13_4,"[0.25, 1.0]","[-1, -1]",pomdp,0.5,26,17
3790,param_13_4,"[0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3791,param_13_4,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3792,param_13_5,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,21
3793,param_13_5,"[0.25, 1.0]","[-1, -1]",myopic,0,33,12
3794,param_13_5,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3795,param_13_6,"[0.25, 1.0]","[-1, -1]",pomdp,0,26,17
3796,param_13_6,"[0.25, 1.0]","[-1, -1]",myopic,0,33,12
3797,param_13_6,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3798,param_13_7,"[0.25, 1.0]","[-1, -1]",pomdp,0,32,22
3799,param_13_7,"[0.25, 1.0]","[-1, -1]",myopic,0,32,12
3800,param_13_7,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3801,param_13_8,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,20
3802,param_13_8,"[0.25, 1.0]","[-1, -1]",myopic,0,25,12
3803,param_13_8,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
3804,param_13_9,"[0.25, 1.0]","[-1, -1]",pomdp,0,25,19
3805,param_13_9,"[0.25, 1.0]","[-1, -1]",myopic,0,29,12
3806,param_13_9,"[0.25, 1.0]","[-1, -1]",egostistical,0,25,0
3807,param_13_10,"[0.25, 1.0]","[-1, -1]",pomdp,0,28,11
3808,param_13_10,"[0.25, 1.0]","[-1, -1]",myopic,0,31,12
3809,param_13_10,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3810,param_13_11,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,11
3811,param_13_11,"[0.25, 1.0]","[-1, -1]",myopic,0,24,12
3812,param_13_11,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3813,param_13_12,"[0.25, 1.0]","[-1, -1]",pomdp,0.5,26,12
3814,param_13_12,"[0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3815,param_13_12,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3816,param_13_13,"[0.25, 1.0]","[-1, -1]",pomdp,0,25,12
3817,param_13_13,"[0.25, 1.0]","[-1, -1]",myopic,0,25,12
3818,param_13_13,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3819,param_13_14,"[0.25, 1.0]","[-1, -1]",pomdp,0.5,26,12
3820,param_13_14,"[0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3821,param_13_14,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3822,param_13_15,"[0.25, 1.0]","[-1, -1]",pomdp,0.5,26,11
3823,param_13_15,"[0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
3824,param_13_15,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
3825,param_13_1,"[0.25, 1.0]","[-1, 0]",pomdp,0,26,12
3826,param_13_1,"[0.25, 1.0]","[-1, 0]",myopic,0,26,12
3827,param_13_1,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3828,param_13_2,"[0.25, 1.0]","[-1, 0]",pomdp,0,23,11
3829,param_13_2,"[0.25, 1.0]","[-1, 0]",myopic,0,23,12
3830,param_13_2,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3831,param_13_3,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,11
3832,param_13_3,"[0.25, 1.0]","[-1, 0]",myopic,0,19,12
3833,param_13_3,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3834,param_13_4,"[0.25, 1.0]","[-1, 0]",pomdp,0.5,15,6
3835,param_13_4,"[0.25, 1.0]","[-1, 0]",myopic,0.5,19,12
3836,param_13_4,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
3837,param_13_5,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,11
3838,param_13_5,"[0.25, 1.0]","[-1, 0]",myopic,0,26,12
