,param,risk,position,intervention,agent,cumlative_risk,travel_time,request_time
934,param_18,"[0.25, 0.25]",[ 80 140],"[0, -1]",myopic,0.0,24,12
935,param_18,"[0.25, 0.25]",[ 80 140],"[0, -1]",egostistical,1.0,15,0
936,param_19,"[0.25, 0.25]",[100 120],"[0, -1]",pomdp,0,22,5
937,param_19,"[0.25, 0.25]",[100 120],"[0, -1]",myopic,0.0,26,12
938,param_19,"[0.25, 0.25]",[100 120],"[0, -1]",egostistical,1.0,15,0
939,param_20,"[0.25, 0.25]",[100 140],"[0, -1]",pomdp,0,24,8
940,param_20,"[0.25, 0.25]",[100 140],"[0, -1]",myopic,0.0,25,12
941,param_20,"[0.25, 0.25]",[100 140],"[0, -1]",egostistical,1.0,15,0
942,param_21,"[0.25, 0.25]",[120 140],"[0, -1]",pomdp,0,21,5
943,param_21,"[0.25, 0.25]",[120 140],"[0, -1]",myopic,0.0,25,12
944,param_21,"[0.25, 0.25]",[120 140],"[0, -1]",egostistical,1.0,15,0
945,param_1,"[0.25, 0.25]",[20 40],"[0, 0]",pomdp,0,22,5
946,param_1,"[0.25, 0.25]",[20 40],"[0, 0]",myopic,0.0,26,12
947,param_1,"[0.25, 0.25]",[20 40],"[0, 0]",egostistical,1.0,15,0
948,param_2,"[0.25, 0.25]",[20 60],"[0, 0]",pomdp,0,26,8
949,param_2,"[0.25, 0.25]",[20 60],"[0, 0]",myopic,0.0,27,12
950,param_2,"[0.25, 0.25]",[20 60],"[0, 0]",egostistical,1.0,15,0
951,param_3,"[0.25, 0.25]",[20 80],"[0, 0]",pomdp,0,25,7
952,param_3,"[0.25, 0.25]",[20 80],"[0, 0]",myopic,0.0,25,12
953,param_3,"[0.25, 0.25]",[20 80],"[0, 0]",egostistical,1.0,15,0
954,param_4,"[0.25, 0.25]",[ 20 100],"[0, 0]",pomdp,0,25,7
955,param_4,"[0.25, 0.25]",[ 20 100],"[0, 0]",myopic,0.0,25,12
956,param_4,"[0.25, 0.25]",[ 20 100],"[0, 0]",egostistical,1.0,15,0
957,param_5,"[0.25, 0.25]",[ 20 120],"[0, 0]",pomdp,0,25,7
958,param_5,"[0.25, 0.25]",[ 20 120],"[0, 0]",myopic,0.0,24,12
959,param_5,"[0.25, 0.25]",[ 20 120],"[0, 0]",egostistical,1.0,15,0
960,param_6,"[0.25, 0.25]",[40 60],"[0, 0]",pomdp,0,22,5
961,param_6,"[0.25, 0.25]",[40 60],"[0, 0]",myopic,0.0,26,12
962,param_6,"[0.25, 0.25]",[40 60],"[0, 0]",egostistical,1.0,15,0
963,param_7,"[0.25, 0.25]",[40 80],"[0, 0]",pomdp,0,25,8
964,param_7,"[0.25, 0.25]",[40 80],"[0, 0]",myopic,0.0,25,12
965,param_7,"[0.25, 0.25]",[40 80],"[0, 0]",egostistical,1.0,15,0
966,param_8,"[0.25, 0.25]",[ 40 100],"[0, 0]",pomdp,0,24,7
967,param_8,"[0.25, 0.25]",[ 40 100],"[0, 0]",myopic,0.0,24,12
968,param_8,"[0.25, 0.25]",[ 40 100],"[0, 0]",egostistical,1.0,15,0
969,param_9,"[0.25, 0.25]",[ 40 120],"[0, 0]",pomdp,0,24,7
970,param_9,"[0.25, 0.25]",[ 40 120],"[0, 0]",myopic,0.0,23,12
971,param_9,"[0.25, 0.25]",[ 40 120],"[0, 0]",egostistical,1.0,15,0
972,param_10,"[0.25, 0.25]",[ 40 140],"[0, 0]",pomdp,0,23,7
973,param_10,"[0.25, 0.25]",[ 40 140],"[0, 0]",myopic,0.0,21,12
974,param_10,"[0.25, 0.25]",[ 40 140],"[0, 0]",egostistical,1.0,15,0
975,param_11,"[0.25, 0.25]",[60 80],"[0, 0]",pomdp,0,22,5
976,param_11,"[0.25, 0.25]",[60 80],"[0, 0]",myopic,0.0,23,12
977,param_11,"[0.25, 0.25]",[60 80],"[0, 0]",egostistical,1.0,15,0
978,param_12,"[0.25, 0.25]",[ 60 100],"[0, 0]",pomdp,0,25,8
979,param_12,"[0.25, 0.25]",[ 60 100],"[0, 0]",myopic,0.0,23,12
980,param_12,"[0.25, 0.25]",[ 60 100],"[0, 0]",egostistical,1.0,15,0
981,param_13,"[0.25, 0.25]",[ 60 120],"[0, 0]",pomdp,0,24,7
982,param_13,"[0.25, 0.25]",[ 60 120],"[0, 0]",myopic,0.0,21,12
983,param_13,"[0.25, 0.25]",[ 60 120],"[0, 0]",egostistical,1.0,15,0
984,param_14,"[0.25, 0.25]",[ 60 140],"[0, 0]",pomdp,0,23,7
985,param_14,"[0.25, 0.25]",[ 60 140],"[0, 0]",myopic,0.0,20,12
986,param_14,"[0.25, 0.25]",[ 60 140],"[0, 0]",egostistical,1.0,15,0
987,param_15,"[0.25, 0.25]",[ 60 140],"[0, 0]",pomdp,0,23,7
988,param_15,"[0.25, 0.25]",[ 60 140],"[0, 0]",myopic,0.0,20,12
989,param_15,"[0.25, 0.25]",[ 60 140],"[0, 0]",egostistical,1.0,15,0
990,param_16,"[0.25, 0.25]",[ 80 100],"[0, 0]",pomdp,0,22,5
991,param_16,"[0.25, 0.25]",[ 80 100],"[0, 0]",myopic,0.0,21,12
992,param_16,"[0.25, 0.25]",[ 80 100],"[0, 0]",egostistical,1.0,15,0
993,param_17,"[0.25, 0.25]",[ 80 120],"[0, 0]",pomdp,0.0,20,9
994,param_17,"[0.25, 0.25]",[ 80 120],"[0, 0]",myopic,0.0,19,12
995,param_17,"[0.25, 0.25]",[ 80 120],"[0, 0]",egostistical,1.0,15,0
996,param_18,"[0.25, 0.25]",[ 80 140],"[0, 0]",pomdp,0,23,7
997,param_18,"[0.25, 0.25]",[ 80 140],"[0, 0]",myopic,0.0,18,12
998,param_18,"[0.25, 0.25]",[ 80 140],"[0, 0]",egostistical,1.0,15,0
999,param_19,"[0.25, 0.25]",[100 120],"[0, 0]",pomdp,0,22,5
1000,param_19,"[0.25, 0.25]",[100 120],"[0, 0]",myopic,0.0,19,12
1001,param_19,"[0.25, 0.25]",[100 120],"[0, 0]",egostistical,1.0,15,0
1002,param_20,"[0.25, 0.25]",[100 140],"[0, 0]",pomdp,0,24,8
1003,param_20,"[0.25, 0.25]",[100 140],"[0, 0]",myopic,0.0,17,12
1004,param_20,"[0.25, 0.25]",[100 140],"[0, 0]",egostistical,1.0,15,0
1005,param_21,"[0.25, 0.25]",[120 140],"[0, 0]",pomdp,0,21,5
1006,param_21,"[0.25, 0.25]",[120 140],"[0, 0]",myopic,0.0,18,12
1007,param_21,"[0.25, 0.25]",[120 140],"[0, 0]",egostistical,1.0,15,0
1008,param_1,"[0.5, 0.0]",[20 40],"[-1, -1]",pomdp,0.0,23,0
1009,param_1,"[0.5, 0.0]",[20 40],"[-1, -1]",myopic,0.0,23,12
1010,param_1,"[0.5, 0.0]",[20 40],"[-1, -1]",egostistical,0.0,23,0
1011,param_2,"[0.5, 0.0]",[20 60],"[-1, -1]",pomdp,0.0,23,0
1012,param_2,"[0.5, 0.0]",[20 60],"[-1, -1]",myopic,0.0,23,12
1013,param_2,"[0.5, 0.0]",[20 60],"[-1, -1]",egostistical,0.0,23,0
1014,param_3,"[0.5, 0.0]",[20 80],"[-1, -1]",pomdp,0.0,23,0
1015,param_3,"[0.5, 0.0]",[20 80],"[-1, -1]",myopic,0.0,23,12
1016,param_3,"[0.5, 0.0]",[20 80],"[-1, -1]",egostistical,0.0,23,0
1017,param_4,"[0.5, 0.0]",[ 20 100],"[-1, -1]",pomdp,0.0,23,0
1018,param_4,"[0.5, 0.0]",[ 20 100],"[-1, -1]",myopic,0.0,23,12
1019,param_4,"[0.5, 0.0]",[ 20 100],"[-1, -1]",egostistical,0.0,23,0
1020,param_5,"[0.5, 0.0]",[ 20 120],"[-1, -1]",pomdp,0.0,23,0
1021,param_5,"[0.5, 0.0]",[ 20 120],"[-1, -1]",myopic,0.0,29,12
1022,param_5,"[0.5, 0.0]",[ 20 120],"[-1, -1]",egostistical,0.0,23,0
1023,param_6,"[0.5, 0.0]",[40 60],"[-1, -1]",pomdp,0.0,26,5
1024,param_6,"[0.5, 0.0]",[40 60],"[-1, -1]",myopic,0.0,34,12
1025,param_6,"[0.5, 0.0]",[40 60],"[-1, -1]",egostistical,0.0,26,0
1026,param_7,"[0.5, 0.0]",[40 80],"[-1, -1]",pomdp,0.0,26,5
1027,param_7,"[0.5, 0.0]",[40 80],"[-1, -1]",myopic,0.0,26,12
1028,param_7,"[0.5, 0.0]",[40 80],"[-1, -1]",egostistical,0.0,26,0
1029,param_8,"[0.5, 0.0]",[ 40 100],"[-1, -1]",pomdp,0.0,26,5
1030,param_8,"[0.5, 0.0]",[ 40 100],"[-1, -1]",myopic,0.0,26,12
1031,param_8,"[0.5, 0.0]",[ 40 100],"[-1, -1]",egostistical,0.0,26,0
1032,param_9,"[0.5, 0.0]",[ 40 120],"[-1, -1]",pomdp,0.0,26,5
1033,param_9,"[0.5, 0.0]",[ 40 120],"[-1, -1]",myopic,0.0,26,12
1034,param_9,"[0.5, 0.0]",[ 40 120],"[-1, -1]",egostistical,0.0,26,0
1035,param_10,"[0.5, 0.0]",[ 40 140],"[-1, -1]",pomdp,0.0,26,5
1036,param_10,"[0.5, 0.0]",[ 40 140],"[-1, -1]",myopic,0.0,31,12
1037,param_10,"[0.5, 0.0]",[ 40 140],"[-1, -1]",egostistical,0.0,26,0
1038,param_11,"[0.5, 0.0]",[60 80],"[-1, -1]",pomdp,0.0,26,5
1039,param_11,"[0.5, 0.0]",[60 80],"[-1, -1]",myopic,0.0,34,12
1040,param_11,"[0.5, 0.0]",[60 80],"[-1, -1]",egostistical,0.0,26,0
1041,param_12,"[0.5, 0.0]",[ 60 100],"[-1, -1]",pomdp,0.0,26,5
1042,param_12,"[0.5, 0.0]",[ 60 100],"[-1, -1]",myopic,0.0,26,12
1043,param_12,"[0.5, 0.0]",[ 60 100],"[-1, -1]",egostistical,0.0,26,0
1044,param_13,"[0.5, 0.0]",[ 60 120],"[-1, -1]",pomdp,0.0,26,5
1045,param_13,"[0.5, 0.0]",[ 60 120],"[-1, -1]",myopic,0.0,26,12
1046,param_13,"[0.5, 0.0]",[ 60 120],"[-1, -1]",egostistical,0.0,26,0
1047,param_14,"[0.5, 0.0]",[ 60 140],"[-1, -1]",pomdp,0.0,26,5
1048,param_14,"[0.5, 0.0]",[ 60 140],"[-1, -1]",myopic,0.0,26,12
1049,param_14,"[0.5, 0.0]",[ 60 140],"[-1, -1]",egostistical,0.0,26,0
1050,param_15,"[0.5, 0.0]",[ 60 140],"[-1, -1]",pomdp,0.0,26,5
1051,param_15,"[0.5, 0.0]",[ 60 140],"[-1, -1]",myopic,0.0,26,12
1052,param_15,"[0.5, 0.0]",[ 60 140],"[-1, -1]",egostistical,0.0,26,0
1053,param_16,"[0.5, 0.0]",[ 80 100],"[-1, -1]",pomdp,0.0,26,6
1054,param_16,"[0.5, 0.0]",[ 80 100],"[-1, -1]",myopic,0.0,34,12
1055,param_16,"[0.5, 0.0]",[ 80 100],"[-1, -1]",egostistical,0.0,26,0
1056,param_17,"[0.5, 0.0]",[ 80 120],"[-1, -1]",pomdp,0.0,26,6
1057,param_17,"[0.5, 0.0]",[ 80 120],"[-1, -1]",myopic,0.0,26,12
1058,param_17,"[0.5, 0.0]",[ 80 120],"[-1, -1]",egostistical,0.0,26,0
1059,param_18,"[0.5, 0.0]",[ 80 140],"[-1, -1]",pomdp,0.0,26,6
1060,param_18,"[0.5, 0.0]",[ 80 140],"[-1, -1]",myopic,0.0,26,12
1061,param_18,"[0.5, 0.0]",[ 80 140],"[-1, -1]",egostistical,0.0,26,0
1062,param_19,"[0.5, 0.0]",[100 120],"[-1, -1]",pomdp,0.0,26,11
1063,param_19,"[0.5, 0.0]",[100 120],"[-1, -1]",myopic,0.0,34,12
1064,param_19,"[0.5, 0.0]",[100 120],"[-1, -1]",egostistical,0.0,26,0
1065,param_20,"[0.5, 0.0]",[100 140],"[-1, -1]",pomdp,0.0,26,11
1066,param_20,"[0.5, 0.0]",[100 140],"[-1, -1]",myopic,0.0,33,12
1067,param_20,"[0.5, 0.0]",[100 140],"[-1, -1]",egostistical,0.0,26,0
1068,param_21,"[0.5, 0.0]",[120 140],"[-1, -1]",pomdp,0.0,26,12
1069,param_21,"[0.5, 0.0]",[120 140],"[-1, -1]",myopic,0.0,33,12
1070,param_21,"[0.5, 0.0]",[120 140],"[-1, -1]",egostistical,0.0,26,0
1071,param_1,"[0.5, 0.0]",[20 40],"[-1, 0]",pomdp,0.0,23,0
1072,param_1,"[0.5, 0.0]",[20 40],"[-1, 0]",myopic,0.0,23,12
1073,param_1,"[0.5, 0.0]",[20 40],"[-1, 0]",egostistical,0.0,23,0
1074,param_2,"[0.5, 0.0]",[20 60],"[-1, 0]",pomdp,0.0,23,0
1075,param_2,"[0.5, 0.0]",[20 60],"[-1, 0]",myopic,0.0,23,12
1076,param_2,"[0.5, 0.0]",[20 60],"[-1, 0]",egostistical,0.0,23,0
1077,param_3,"[0.5, 0.0]",[20 80],"[-1, 0]",pomdp,0.0,23,0
1078,param_3,"[0.5, 0.0]",[20 80],"[-1, 0]",myopic,0.0,23,12
1079,param_3,"[0.5, 0.0]",[20 80],"[-1, 0]",egostistical,0.0,23,0
1080,param_4,"[0.5, 0.0]",[ 20 100],"[-1, 0]",pomdp,0.0,23,0
1081,param_4,"[0.5, 0.0]",[ 20 100],"[-1, 0]",myopic,0.0,23,12
1082,param_4,"[0.5, 0.0]",[ 20 100],"[-1, 0]",egostistical,0.0,23,0
1083,param_5,"[0.5, 0.0]",[ 20 120],"[-1, 0]",pomdp,0.0,23,0
1084,param_5,"[0.5, 0.0]",[ 20 120],"[-1, 0]",myopic,0.0,23,12
1085,param_5,"[0.5, 0.0]",[ 20 120],"[-1, 0]",egostistical,0.0,23,0
1086,param_6,"[0.5, 0.0]",[40 60],"[-1, 0]",pomdp,0.0,26,5
1087,param_6,"[0.5, 0.0]",[40 60],"[-1, 0]",myopic,0.0,26,12
1088,param_6,"[0.5, 0.0]",[40 60],"[-1, 0]",egostistical,0.0,26,0
1089,param_7,"[0.5, 0.0]",[40 80],"[-1, 0]",pomdp,0.0,26,5
1090,param_7,"[0.5, 0.0]",[40 80],"[-1, 0]",myopic,0.0,26,12
1091,param_7,"[0.5, 0.0]",[40 80],"[-1, 0]",egostistical,0.0,26,0
1092,param_8,"[0.5, 0.0]",[ 40 100],"[-1, 0]",pomdp,0.0,26,5
1093,param_8,"[0.5, 0.0]",[ 40 100],"[-1, 0]",myopic,0.0,26,12
1094,param_8,"[0.5, 0.0]",[ 40 100],"[-1, 0]",egostistical,0.0,26,0
1095,param_9,"[0.5, 0.0]",[ 40 120],"[-1, 0]",pomdp,0.0,26,5
1096,param_9,"[0.5, 0.0]",[ 40 120],"[-1, 0]",myopic,0.0,26,12
1097,param_9,"[0.5, 0.0]",[ 40 120],"[-1, 0]",egostistical,0.0,26,0
1098,param_10,"[0.5, 0.0]",[ 40 140],"[-1, 0]",pomdp,0.0,26,5
1099,param_10,"[0.5, 0.0]",[ 40 140],"[-1, 0]",myopic,0.0,26,12
1100,param_10,"[0.5, 0.0]",[ 40 140],"[-1, 0]",egostistical,0.0,26,0
1101,param_11,"[0.5, 0.0]",[60 80],"[-1, 0]",pomdp,0.0,26,5
1102,param_11,"[0.5, 0.0]",[60 80],"[-1, 0]",myopic,0.0,26,12
1103,param_11,"[0.5, 0.0]",[60 80],"[-1, 0]",egostistical,0.0,26,0
1104,param_12,"[0.5, 0.0]",[ 60 100],"[-1, 0]",pomdp,0.0,26,5
1105,param_12,"[0.5, 0.0]",[ 60 100],"[-1, 0]",myopic,0.0,26,12
1106,param_12,"[0.5, 0.0]",[ 60 100],"[-1, 0]",egostistical,0.0,26,0
1107,param_13,"[0.5, 0.0]",[ 60 120],"[-1, 0]",pomdp,0.0,26,5
1108,param_13,"[0.5, 0.0]",[ 60 120],"[-1, 0]",myopic,0.0,26,12
1109,param_13,"[0.5, 0.0]",[ 60 120],"[-1, 0]",egostistical,0.0,26,0
1110,param_14,"[0.5, 0.0]",[ 60 140],"[-1, 0]",pomdp,0.0,26,5
1111,param_14,"[0.5, 0.0]",[ 60 140],"[-1, 0]",myopic,0.0,26,12
1112,param_14,"[0.5, 0.0]",[ 60 140],"[-1, 0]",egostistical,0.0,26,0
1113,param_15,"[0.5, 0.0]",[ 60 140],"[-1, 0]",pomdp,0.0,26,5
1114,param_15,"[0.5, 0.0]",[ 60 140],"[-1, 0]",myopic,0.0,26,12
1115,param_15,"[0.5, 0.0]",[ 60 140],"[-1, 0]",egostistical,0.0,26,0
1116,param_16,"[0.5, 0.0]",[ 80 100],"[-1, 0]",pomdp,0.0,26,6
1117,param_16,"[0.5, 0.0]",[ 80 100],"[-1, 0]",myopic,0.0,26,12
1118,param_16,"[0.5, 0.0]",[ 80 100],"[-1, 0]",egostistical,0.0,26,0
1119,param_17,"[0.5, 0.0]",[ 80 120],"[-1, 0]",pomdp,0.0,26,6
1120,param_17,"[0.5, 0.0]",[ 80 120],"[-1, 0]",myopic,0.0,26,12
1121,param_17,"[0.5, 0.0]",[ 80 120],"[-1, 0]",egostistical,0.0,26,0
1122,param_18,"[0.5, 0.0]",[ 80 140],"[-1, 0]",pomdp,0.0,26,6
1123,param_18,"[0.5, 0.0]",[ 80 140],"[-1, 0]",myopic,0.0,26,12
1124,param_18,"[0.5, 0.0]",[ 80 140],"[-1, 0]",egostistical,0.0,26,0
1125,param_19,"[0.5, 0.0]",[100 120],"[-1, 0]",pomdp,0.0,26,11
1126,param_19,"[0.5, 0.0]",[100 120],"[-1, 0]",myopic,0.0,26,12
1127,param_19,"[0.5, 0.0]",[100 120],"[-1, 0]",egostistical,0.0,26,0
1128,param_20,"[0.5, 0.0]",[100 140],"[-1, 0]",pomdp,0.0,26,11
1129,param_20,"[0.5, 0.0]",[100 140],"[-1, 0]",myopic,0.0,26,12
1130,param_20,"[0.5, 0.0]",[100 140],"[-1, 0]",egostistical,0.0,26,0
1131,param_21,"[0.5, 0.0]",[120 140],"[-1, 0]",pomdp,0.0,26,12
1132,param_21,"[0.5, 0.0]",[120 140],"[-1, 0]",myopic,0.0,26,12
1133,param_21,"[0.5, 0.0]",[120 140],"[-1, 0]",egostistical,0.0,26,0
1134,param_1,"[0.5, 0.0]",[20 40],"[0, -1]",pomdp,0.0,23,0
1135,param_1,"[0.5, 0.0]",[20 40],"[0, -1]",myopic,0.0,22,12
1136,param_1,"[0.5, 0.0]",[20 40],"[0, -1]",egostistical,0.0,23,0
1137,param_2,"[0.5, 0.0]",[20 60],"[0, -1]",pomdp,0.0,23,0
1138,param_2,"[0.5, 0.0]",[20 60],"[0, -1]",myopic,0.0,22,12
1139,param_2,"[0.5, 0.0]",[20 60],"[0, -1]",egostistical,0.0,23,0
1140,param_3,"[0.5, 0.0]",[20 80],"[0, -1]",pomdp,0.0,23,0
1141,param_3,"[0.5, 0.0]",[20 80],"[0, -1]",myopic,0.0,22,12
1142,param_3,"[0.5, 0.0]",[20 80],"[0, -1]",egostistical,0.0,23,0
1143,param_4,"[0.5, 0.0]",[ 20 100],"[0, -1]",pomdp,0.0,23,0
1144,param_4,"[0.5, 0.0]",[ 20 100],"[0, -1]",myopic,0.0,25,12
1145,param_4,"[0.5, 0.0]",[ 20 100],"[0, -1]",egostistical,0.0,23,0
1146,param_5,"[0.5, 0.0]",[ 20 120],"[0, -1]",pomdp,0.0,23,0
1147,param_5,"[0.5, 0.0]",[ 20 120],"[0, -1]",myopic,0.0,28,12
1148,param_5,"[0.5, 0.0]",[ 20 120],"[0, -1]",egostistical,0.0,23,0
1149,param_6,"[0.5, 0.0]",[40 60],"[0, -1]",pomdp,0.0,20,5
1150,param_6,"[0.5, 0.0]",[40 60],"[0, -1]",myopic,0.0,21,12
1151,param_6,"[0.5, 0.0]",[40 60],"[0, -1]",egostistical,0.0,26,0
1152,param_7,"[0.5, 0.0]",[40 80],"[0, -1]",pomdp,0.0,20,5
1153,param_7,"[0.5, 0.0]",[40 80],"[0, -1]",myopic,0.0,21,12
1154,param_7,"[0.5, 0.0]",[40 80],"[0, -1]",egostistical,0.0,26,0
1155,param_8,"[0.5, 0.0]",[ 40 100],"[0, -1]",pomdp,0.0,20,5
1156,param_8,"[0.5, 0.0]",[ 40 100],"[0, -1]",myopic,0.0,24,12
1157,param_8,"[0.5, 0.0]",[ 40 100],"[0, -1]",egostistical,0.0,26,0
1158,param_9,"[0.5, 0.0]",[ 40 120],"[0, -1]",pomdp,0.0,20,5
1159,param_9,"[0.5, 0.0]",[ 40 120],"[0, -1]",myopic,0.0,27,12
1160,param_9,"[0.5, 0.0]",[ 40 120],"[0, -1]",egostistical,0.0,26,0
1161,param_10,"[0.5, 0.0]",[ 40 140],"[0, -1]",pomdp,0.0,20,5
1162,param_10,"[0.5, 0.0]",[ 40 140],"[0, -1]",myopic,0.0,28,12
1163,param_10,"[0.5, 0.0]",[ 40 140],"[0, -1]",egostistical,0.0,26,0
1164,param_11,"[0.5, 0.0]",[60 80],"[0, -1]",pomdp,0.0,17,5
1165,param_11,"[0.5, 0.0]",[60 80],"[0, -1]",myopic,0.0,19,12
1166,param_11,"[0.5, 0.0]",[60 80],"[0, -1]",egostistical,0.0,26,0
1167,param_12,"[0.5, 0.0]",[ 60 100],"[0, -1]",pomdp,0.0,17,5
1168,param_12,"[0.5, 0.0]",[ 60 100],"[0, -1]",myopic,0.0,19,12
1169,param_12,"[0.5, 0.0]",[ 60 100],"[0, -1]",egostistical,0.0,26,0
1170,param_13,"[0.5, 0.0]",[ 60 120],"[0, -1]",pomdp,0.0,17,5
1171,param_13,"[0.5, 0.0]",[ 60 120],"[0, -1]",myopic,0.0,19,12
1172,param_13,"[0.5, 0.0]",[ 60 120],"[0, -1]",egostistical,0.0,26,0
1173,param_14,"[0.5, 0.0]",[ 60 140],"[0, -1]",pomdp,0.0,17,5
1174,param_14,"[0.5, 0.0]",[ 60 140],"[0, -1]",myopic,0.0,24,12
1175,param_14,"[0.5, 0.0]",[ 60 140],"[0, -1]",egostistical,0.0,26,0
1176,param_15,"[0.5, 0.0]",[ 60 140],"[0, -1]",pomdp,0.0,17,5
1177,param_15,"[0.5, 0.0]",[ 60 140],"[0, -1]",myopic,0.0,24,12
1178,param_15,"[0.5, 0.0]",[ 60 140],"[0, -1]",egostistical,0.0,26,0
1179,param_16,"[0.5, 0.0]",[ 80 100],"[0, -1]",pomdp,0.0,17,6
1180,param_16,"[0.5, 0.0]",[ 80 100],"[0, -1]",myopic,0.0,17,12
1181,param_16,"[0.5, 0.0]",[ 80 100],"[0, -1]",egostistical,0.0,26,0
1182,param_17,"[0.5, 0.0]",[ 80 120],"[0, -1]",pomdp,0.0,17,6
1183,param_17,"[0.5, 0.0]",[ 80 120],"[0, -1]",myopic,0.0,17,12
1184,param_17,"[0.5, 0.0]",[ 80 120],"[0, -1]",egostistical,0.0,26,0
1185,param_18,"[0.5, 0.0]",[ 80 140],"[0, -1]",pomdp,0.0,17,6
1186,param_18,"[0.5, 0.0]",[ 80 140],"[0, -1]",myopic,0.0,22,12
1187,param_18,"[0.5, 0.0]",[ 80 140],"[0, -1]",egostistical,0.0,26,0
1188,param_19,"[0.5, 0.0]",[100 120],"[0, -1]",pomdp,0.0,15,6
1189,param_19,"[0.5, 0.0]",[100 120],"[0, -1]",myopic,0.0,15,12
1190,param_19,"[0.5, 0.0]",[100 120],"[0, -1]",egostistical,0.0,26,0
1191,param_20,"[0.5, 0.0]",[100 140],"[0, -1]",pomdp,0.0,15,6
1192,param_20,"[0.5, 0.0]",[100 140],"[0, -1]",myopic,0.0,22,12
1193,param_20,"[0.5, 0.0]",[100 140],"[0, -1]",egostistical,0.0,26,0
1194,param_21,"[0.5, 0.0]",[120 140],"[0, -1]",pomdp,0.0,15,6
1195,param_21,"[0.5, 0.0]",[120 140],"[0, -1]",myopic,0.0,15,12
1196,param_21,"[0.5, 0.0]",[120 140],"[0, -1]",egostistical,0.0,26,0
1197,param_1,"[0.5, 0.0]",[20 40],"[0, 0]",pomdp,0.0,23,0
1198,param_1,"[0.5, 0.0]",[20 40],"[0, 0]",myopic,0.0,22,12
1199,param_1,"[0.5, 0.0]",[20 40],"[0, 0]",egostistical,0.0,23,0
1200,param_2,"[0.5, 0.0]",[20 60],"[0, 0]",pomdp,0.0,23,0
1201,param_2,"[0.5, 0.0]",[20 60],"[0, 0]",myopic,0.0,22,12
1202,param_2,"[0.5, 0.0]",[20 60],"[0, 0]",egostistical,0.0,23,0
1203,param_3,"[0.5, 0.0]",[20 80],"[0, 0]",pomdp,0.0,23,0
1204,param_3,"[0.5, 0.0]",[20 80],"[0, 0]",myopic,0.0,22,12
1205,param_3,"[0.5, 0.0]",[20 80],"[0, 0]",egostistical,0.0,23,0
1206,param_4,"[0.5, 0.0]",[ 20 100],"[0, 0]",pomdp,0.0,23,0
1207,param_4,"[0.5, 0.0]",[ 20 100],"[0, 0]",myopic,0.0,22,12
1208,param_4,"[0.5, 0.0]",[ 20 100],"[0, 0]",egostistical,0.0,23,0
1209,param_5,"[0.5, 0.0]",[ 20 120],"[0, 0]",pomdp,0.0,23,0
1210,param_5,"[0.5, 0.0]",[ 20 120],"[0, 0]",myopic,0.0,22,12
1211,param_5,"[0.5, 0.0]",[ 20 120],"[0, 0]",egostistical,0.0,23,0
1212,param_6,"[0.5, 0.0]",[40 60],"[0, 0]",pomdp,0.0,20,5
1213,param_6,"[0.5, 0.0]",[40 60],"[0, 0]",myopic,0.0,21,12
1214,param_6,"[0.5, 0.0]",[40 60],"[0, 0]",egostistical,0.0,26,0
1215,param_7,"[0.5, 0.0]",[40 80],"[0, 0]",pomdp,0.0,20,5
1216,param_7,"[0.5, 0.0]",[40 80],"[0, 0]",myopic,0.0,21,12
1217,param_7,"[0.5, 0.0]",[40 80],"[0, 0]",egostistical,0.0,26,0
1218,param_8,"[0.5, 0.0]",[ 40 100],"[0, 0]",pomdp,0.0,20,5
1219,param_8,"[0.5, 0.0]",[ 40 100],"[0, 0]",myopic,0.0,21,12
1220,param_8,"[0.5, 0.0]",[ 40 100],"[0, 0]",egostistical,0.0,26,0
1221,param_9,"[0.5, 0.0]",[ 40 120],"[0, 0]",pomdp,0.0,20,5
1222,param_9,"[0.5, 0.0]",[ 40 120],"[0, 0]",myopic,0.0,21,12
1223,param_9,"[0.5, 0.0]",[ 40 120],"[0, 0]",egostistical,0.0,26,0
1224,param_10,"[0.5, 0.0]",[ 40 140],"[0, 0]",pomdp,0.0,20,5
1225,param_10,"[0.5, 0.0]",[ 40 140],"[0, 0]",myopic,0.0,21,12
1226,param_10,"[0.5, 0.0]",[ 40 140],"[0, 0]",egostistical,0.0,26,0
1227,param_11,"[0.5, 0.0]",[60 80],"[0, 0]",pomdp,0.0,17,5
1228,param_11,"[0.5, 0.0]",[60 80],"[0, 0]",myopic,0.0,19,12
1229,param_11,"[0.5, 0.0]",[60 80],"[0, 0]",egostistical,0.0,26,0
1230,param_12,"[0.5, 0.0]",[ 60 100],"[0, 0]",pomdp,0.0,17,5
1231,param_12,"[0.5, 0.0]",[ 60 100],"[0, 0]",myopic,0.0,19,12
1232,param_12,"[0.5, 0.0]",[ 60 100],"[0, 0]",egostistical,0.0,26,0
1233,param_13,"[0.5, 0.0]",[ 60 120],"[0, 0]",pomdp,0.0,17,5
1234,param_13,"[0.5, 0.0]",[ 60 120],"[0, 0]",myopic,0.0,19,12
1235,param_13,"[0.5, 0.0]",[ 60 120],"[0, 0]",egostistical,0.0,26,0
1236,param_14,"[0.5, 0.0]",[ 60 140],"[0, 0]",pomdp,0.0,17,5
1237,param_14,"[0.5, 0.0]",[ 60 140],"[0, 0]",myopic,0.0,19,12
