,param,initial_risk,intervention,cumlative_risk,travel_time,request_time,label
755,param_8,"[0.5, 0.25]","[0, -1]",0.0,4,5,6
756,param_8,"[0.75, 0.0]","[0, -1]",0.0,-4,-7,6
757,param_8,"[0.75, 0.25]","[0, -1]",0.0,4,5,6
758,param_8,"[1.0, 0.0]","[0, -1]",0.0,-4,-7,6
759,param_8,"[1.0, 0.25]","[0, -1]",0.0,4,5,6
760,param_8,"[0.0, 0.5]","[0, -1]",0.0,0,-1,6
761,param_8,"[0.0, 0.75]","[0, -1]",0.0,0,-1,6
762,param_8,"[0.0, 1.0]","[0, -1]",0.0,0,-1,6
763,param_8,"[0.25, 0.5]","[0, -1]",0.0,-3,-2,6
764,param_8,"[0.25, 0.75]","[0, -1]",0.0,-3,-2,6
765,param_8,"[0.25, 1.0]","[0, -1]",0.0,-3,-2,6
766,param_8,"[0.5, 0.5]","[0, -1]",0.0,4,5,6
767,param_8,"[0.5, 0.75]","[0, -1]",0.0,4,5,6
768,param_8,"[0.5, 1.0]","[0, -1]",0.0,4,5,6
769,param_8,"[0.75, 0.5]","[0, -1]",0.0,4,5,6
770,param_8,"[0.75, 0.75]","[0, -1]",0.0,4,5,6
771,param_8,"[0.75, 1.0]","[0, -1]",0.0,4,5,6
772,param_8,"[1.0, 0.5]","[0, -1]",0.0,4,5,6
773,param_8,"[1.0, 0.75]","[0, -1]",0.0,4,5,6
774,param_8,"[1.0, 1.0]","[0, -1]",0.0,4,5,6
775,param_8,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
776,param_8,"[0.25, 0.0]","[0, 0]",0.0,-1,-8,6
777,param_8,"[0.0, 0.25]","[0, 0]",0.0,-1,-8,6
778,param_8,"[0.25, 0.25]","[0, 0]",0.0,0,-5,6
779,param_8,"[0.5, 0.0]","[0, 0]",0.0,-1,-7,6
780,param_8,"[0.5, 0.25]","[0, 0]",0.0,2,-6,6
781,param_8,"[0.75, 0.0]","[0, 0]",0.0,-1,-7,6
782,param_8,"[0.75, 0.25]","[0, 0]",0.0,2,-6,6
783,param_8,"[1.0, 0.0]","[0, 0]",0.0,-1,-7,6
784,param_8,"[1.0, 0.25]","[0, 0]",0.0,2,-6,6
785,param_8,"[0.0, 0.5]","[0, 0]",0.0,-6,-6,6
786,param_8,"[0.0, 0.75]","[0, 0]",0.0,-6,-6,6
787,param_8,"[0.0, 1.0]","[0, 0]",0.0,-6,-6,6
788,param_8,"[0.25, 0.5]","[0, 0]",0.0,-3,-2,6
789,param_8,"[0.25, 0.75]","[0, 0]",0.0,-3,-2,6
790,param_8,"[0.25, 1.0]","[0, 0]",0.0,-3,-2,6
791,param_8,"[0.5, 0.5]","[0, 0]",0.0,2,-6,6
792,param_8,"[0.5, 0.75]","[0, 0]",0.0,2,-6,6
793,param_8,"[0.5, 1.0]","[0, 0]",0.0,2,-6,6
794,param_8,"[0.75, 0.5]","[0, 0]",0.0,2,-6,6
795,param_8,"[0.75, 0.75]","[0, 0]",0.0,2,-6,6
796,param_8,"[0.75, 1.0]","[0, 0]",0.0,2,-6,6
797,param_8,"[1.0, 0.5]","[0, 0]",0.0,2,-6,6
798,param_8,"[1.0, 0.75]","[0, 0]",0.0,2,-6,6
799,param_8,"[1.0, 1.0]","[0, 0]",0.0,2,-6,6
800,param_9,"[0.0, 0.0]","[-1, -1]",0.0,0,-12,6
801,param_9,"[0.25, 0.0]","[-1, -1]",0.0,-6,-8,6
802,param_9,"[0.0, 0.25]","[-1, -1]",0.0,-6,-8,6
803,param_9,"[0.25, 0.25]","[-1, -1]",0.0,-11,-5,6
804,param_9,"[0.5, 0.0]","[-1, -1]",0.0,0,-7,6
805,param_9,"[0.5, 0.25]","[-1, -1]",0.0,0,0,6
806,param_9,"[0.75, 0.0]","[-1, -1]",0.0,0,-7,6
807,param_9,"[0.75, 0.25]","[-1, -1]",0.0,0,0,6
808,param_9,"[1.0, 0.0]","[-1, -1]",0.0,0,-7,6
809,param_9,"[1.0, 0.25]","[-1, -1]",0.0,0,0,6
810,param_9,"[0.0, 0.5]","[-1, -1]",0.0,0,0,6
811,param_9,"[0.0, 0.75]","[-1, -1]",0.0,0,0,6
812,param_9,"[0.0, 1.0]","[-1, -1]",0.0,0,0,6
813,param_9,"[0.25, 0.5]","[-1, -1]",0.0,-4,3,6
814,param_9,"[0.25, 0.75]","[-1, -1]",0.0,-4,3,6
815,param_9,"[0.25, 1.0]","[-1, -1]",0.0,-4,3,6
816,param_9,"[0.5, 0.5]","[-1, -1]",0.0,0,0,6
817,param_9,"[0.5, 0.75]","[-1, -1]",0.0,0,0,6
818,param_9,"[0.5, 1.0]","[-1, -1]",0.0,0,0,6
819,param_9,"[0.75, 0.5]","[-1, -1]",0.0,0,0,6
820,param_9,"[0.75, 0.75]","[-1, -1]",0.0,0,0,6
821,param_9,"[0.75, 1.0]","[-1, -1]",0.0,0,0,6
822,param_9,"[1.0, 0.5]","[-1, -1]",0.0,0,0,6
823,param_9,"[1.0, 0.75]","[-1, -1]",0.0,0,0,6
824,param_9,"[1.0, 1.0]","[-1, -1]",0.0,0,0,6
825,param_9,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
826,param_9,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
827,param_9,"[0.0, 0.25]","[-1, 0]",0.0,1,-8,6
828,param_9,"[0.25, 0.25]","[-1, 0]",0.0,-4,-5,6
829,param_9,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
830,param_9,"[0.5, 0.25]","[-1, 0]",0.0,-2,-6,6
831,param_9,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
832,param_9,"[0.75, 0.25]","[-1, 0]",0.0,-2,-6,6
833,param_9,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
834,param_9,"[1.0, 0.25]","[-1, 0]",0.0,-2,-6,6
835,param_9,"[0.0, 0.5]","[-1, 0]",0.0,-4,-6,6
836,param_9,"[0.0, 0.75]","[-1, 0]",0.0,-4,-6,6
837,param_9,"[0.0, 1.0]","[-1, 0]",0.0,-4,-6,6
838,param_9,"[0.25, 0.5]","[-1, 0]",0.0,-8,-2,6
839,param_9,"[0.25, 0.75]","[-1, 0]",0.0,-8,-2,6
840,param_9,"[0.25, 1.0]","[-1, 0]",0.0,-8,-2,6
841,param_9,"[0.5, 0.5]","[-1, 0]",0.0,-2,-6,6
842,param_9,"[0.5, 0.75]","[-1, 0]",0.0,-2,-6,6
843,param_9,"[0.5, 1.0]","[-1, 0]",0.0,-2,-6,6
844,param_9,"[0.75, 0.5]","[-1, 0]",0.0,-2,-6,6
845,param_9,"[0.75, 0.75]","[-1, 0]",0.0,-2,-6,6
846,param_9,"[0.75, 1.0]","[-1, 0]",0.0,-2,-6,6
847,param_9,"[1.0, 0.5]","[-1, 0]",0.0,-2,-6,6
848,param_9,"[1.0, 0.75]","[-1, 0]",0.0,-2,-6,6
849,param_9,"[1.0, 1.0]","[-1, 0]",0.0,-2,-6,6
850,param_9,"[0.0, 0.0]","[0, -1]",0.0,0,-12,6
851,param_9,"[0.25, 0.0]","[0, -1]",0.0,-7,-8,6
852,param_9,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
853,param_9,"[0.25, 0.25]","[0, -1]",0.0,-8,-5,6
854,param_9,"[0.5, 0.0]","[0, -1]",0.0,-7,-7,6
855,param_9,"[0.5, 0.25]","[0, -1]",0.0,3,0,6
856,param_9,"[0.75, 0.0]","[0, -1]",0.0,-7,-7,6
857,param_9,"[0.75, 0.25]","[0, -1]",0.0,3,0,6
858,param_9,"[1.0, 0.0]","[0, -1]",0.0,-7,-7,6
859,param_9,"[1.0, 0.25]","[0, -1]",0.0,3,0,6
860,param_9,"[0.0, 0.5]","[0, -1]",0.0,0,0,6
861,param_9,"[0.0, 0.75]","[0, -1]",0.0,0,0,6
862,param_9,"[0.0, 1.0]","[0, -1]",0.0,0,0,6
863,param_9,"[0.25, 0.5]","[0, -1]",0.0,-1,3,6
864,param_9,"[0.25, 0.75]","[0, -1]",0.0,-1,3,6
865,param_9,"[0.25, 1.0]","[0, -1]",0.0,-1,3,6
866,param_9,"[0.5, 0.5]","[0, -1]",0.0,3,0,6
867,param_9,"[0.5, 0.75]","[0, -1]",0.0,3,0,6
868,param_9,"[0.5, 1.0]","[0, -1]",0.0,3,0,6
869,param_9,"[0.75, 0.5]","[0, -1]",0.0,3,0,6
870,param_9,"[0.75, 0.75]","[0, -1]",0.0,3,0,6
871,param_9,"[0.75, 1.0]","[0, -1]",0.0,3,0,6
872,param_9,"[1.0, 0.5]","[0, -1]",0.0,3,0,6
873,param_9,"[1.0, 0.75]","[0, -1]",0.0,3,0,6
874,param_9,"[1.0, 1.0]","[0, -1]",0.0,3,0,6
875,param_9,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
876,param_9,"[0.25, 0.0]","[0, 0]",0.0,-1,-8,6
877,param_9,"[0.0, 0.25]","[0, 0]",0.0,1,-8,6
878,param_9,"[0.25, 0.25]","[0, 0]",0.0,1,-5,6
879,param_9,"[0.5, 0.0]","[0, 0]",0.0,-1,-7,6
880,param_9,"[0.5, 0.25]","[0, 0]",0.0,3,-6,6
881,param_9,"[0.75, 0.0]","[0, 0]",0.0,-1,-7,6
882,param_9,"[0.75, 0.25]","[0, 0]",0.0,3,-6,6
883,param_9,"[1.0, 0.0]","[0, 0]",0.0,-1,-7,6
884,param_9,"[1.0, 0.25]","[0, 0]",0.0,3,-6,6
885,param_9,"[0.0, 0.5]","[0, 0]",0.0,-4,-6,6
886,param_9,"[0.0, 0.75]","[0, 0]",0.0,-4,-6,6
887,param_9,"[0.0, 1.0]","[0, 0]",0.0,-4,-6,6
888,param_9,"[0.25, 0.5]","[0, 0]",0.0,-3,-2,6
889,param_9,"[0.25, 0.75]","[0, 0]",0.0,-3,-2,6
890,param_9,"[0.25, 1.0]","[0, 0]",0.0,-3,-2,6
891,param_9,"[0.5, 0.5]","[0, 0]",0.0,3,-6,6
892,param_9,"[0.5, 0.75]","[0, 0]",0.0,3,-6,6
893,param_9,"[0.5, 1.0]","[0, 0]",0.0,3,-6,6
894,param_9,"[0.75, 0.5]","[0, 0]",0.0,3,-6,6
895,param_9,"[0.75, 0.75]","[0, 0]",0.0,3,-6,6
896,param_9,"[0.75, 1.0]","[0, 0]",0.0,3,-6,6
897,param_9,"[1.0, 0.5]","[0, 0]",0.0,3,-6,6
898,param_9,"[1.0, 0.75]","[0, 0]",0.0,3,-6,6
899,param_9,"[1.0, 1.0]","[0, 0]",0.0,3,-6,6
900,param_10,"[0.0, 0.0]","[-1, -1]",0.0,-7,-12,6
901,param_10,"[0.25, 0.0]","[-1, -1]",0.0,-11,-8,6
902,param_10,"[0.0, 0.25]","[-1, -1]",0.0,-6,-8,6
903,param_10,"[0.25, 0.25]","[-1, -1]",0.0,-11,-5,6
904,param_10,"[0.5, 0.0]","[-1, -1]",0.0,-5,-7,6
905,param_10,"[0.5, 0.25]","[-1, -1]",0.0,-5,-3,6
906,param_10,"[0.75, 0.0]","[-1, -1]",0.0,-5,-7,6
907,param_10,"[0.75, 0.25]","[-1, -1]",0.0,-5,-3,6
908,param_10,"[1.0, 0.0]","[-1, -1]",0.0,-5,-7,6
909,param_10,"[1.0, 0.25]","[-1, -1]",0.0,-5,-3,6
910,param_10,"[0.0, 0.5]","[-1, -1]",0.0,0,0,6
911,param_10,"[0.0, 0.75]","[-1, -1]",0.0,0,0,6
912,param_10,"[0.0, 1.0]","[-1, -1]",0.0,0,0,6
913,param_10,"[0.25, 0.5]","[-1, -1]",0.0,-4,4,6
914,param_10,"[0.25, 0.75]","[-1, -1]",0.0,-4,4,6
915,param_10,"[0.25, 1.0]","[-1, -1]",0.0,-4,4,6
916,param_10,"[0.5, 0.5]","[-1, -1]",0.0,0,6,6
917,param_10,"[0.5, 0.75]","[-1, -1]",0.0,0,6,6
918,param_10,"[0.5, 1.0]","[-1, -1]",0.0,0,6,6
919,param_10,"[0.75, 0.5]","[-1, -1]",0.0,0,6,6
920,param_10,"[0.75, 0.75]","[-1, -1]",0.0,0,6,6
921,param_10,"[0.75, 1.0]","[-1, -1]",0.0,0,6,6
922,param_10,"[1.0, 0.5]","[-1, -1]",0.0,0,6,6
923,param_10,"[1.0, 0.75]","[-1, -1]",0.0,0,6,6
924,param_10,"[1.0, 1.0]","[-1, -1]",0.0,0,6,6
925,param_10,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
926,param_10,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
927,param_10,"[0.0, 0.25]","[-1, 0]",0.0,2,-8,6
928,param_10,"[0.25, 0.25]","[-1, 0]",0.0,-4,-5,6
929,param_10,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
930,param_10,"[0.5, 0.25]","[-1, 0]",0.0,2,-3,6
931,param_10,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
932,param_10,"[0.75, 0.25]","[-1, 0]",0.0,2,-3,6
933,param_10,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
934,param_10,"[1.0, 0.25]","[-1, 0]",0.0,2,-3,6
935,param_10,"[0.0, 0.5]","[-1, 0]",0.0,-2,-6,6
936,param_10,"[0.0, 0.75]","[-1, 0]",0.0,-2,-6,6
937,param_10,"[0.0, 1.0]","[-1, 0]",0.0,-2,-6,6
938,param_10,"[0.25, 0.5]","[-1, 0]",0.0,-7,-2,6
939,param_10,"[0.25, 0.75]","[-1, 0]",0.0,-7,-2,6
940,param_10,"[0.25, 1.0]","[-1, 0]",0.0,-7,-2,6
941,param_10,"[0.5, 0.5]","[-1, 0]",0.0,-1,-6,6
942,param_10,"[0.5, 0.75]","[-1, 0]",0.0,-1,-6,6
943,param_10,"[0.5, 1.0]","[-1, 0]",0.0,-1,-6,6
944,param_10,"[0.75, 0.5]","[-1, 0]",0.0,-1,-6,6
945,param_10,"[0.75, 0.75]","[-1, 0]",0.0,-1,-6,6
946,param_10,"[0.75, 1.0]","[-1, 0]",0.0,-1,-6,6
947,param_10,"[1.0, 0.5]","[-1, 0]",0.0,-1,-6,6
948,param_10,"[1.0, 0.75]","[-1, 0]",0.0,-1,-6,6
949,param_10,"[1.0, 1.0]","[-1, 0]",0.0,-1,-6,6
950,param_10,"[0.0, 0.0]","[0, -1]",0.0,-7,-12,6
951,param_10,"[0.25, 0.0]","[0, -1]",0.0,-8,-8,6
952,param_10,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
953,param_10,"[0.25, 0.25]","[0, -1]",0.0,-8,-5,6
954,param_10,"[0.5, 0.0]","[0, -1]",0.0,-8,-7,6
955,param_10,"[0.5, 0.25]","[0, -1]",0.0,-7,-3,6
956,param_10,"[0.75, 0.0]","[0, -1]",0.0,-8,-7,6
957,param_10,"[0.75, 0.25]","[0, -1]",0.0,-7,-3,6
958,param_10,"[1.0, 0.0]","[0, -1]",0.0,-8,-7,6
959,param_10,"[1.0, 0.25]","[0, -1]",0.0,-7,-3,6
960,param_10,"[0.0, 0.5]","[0, -1]",0.0,0,0,6
961,param_10,"[0.0, 0.75]","[0, -1]",0.0,0,0,6
962,param_10,"[0.0, 1.0]","[0, -1]",0.0,0,0,6
963,param_10,"[0.25, 0.5]","[0, -1]",0.0,-1,4,6
964,param_10,"[0.25, 0.75]","[0, -1]",0.0,-1,4,6
965,param_10,"[0.25, 1.0]","[0, -1]",0.0,-1,4,6
966,param_10,"[0.5, 0.5]","[0, -1]",0.0,3,6,6
967,param_10,"[0.5, 0.75]","[0, -1]",0.0,3,6,6
968,param_10,"[0.5, 1.0]","[0, -1]",0.0,3,6,6
969,param_10,"[0.75, 0.5]","[0, -1]",0.0,3,6,6
970,param_10,"[0.75, 0.75]","[0, -1]",0.0,3,6,6
971,param_10,"[0.75, 1.0]","[0, -1]",0.0,3,6,6
972,param_10,"[1.0, 0.5]","[0, -1]",0.0,3,6,6
973,param_10,"[1.0, 0.75]","[0, -1]",0.0,3,6,6
974,param_10,"[1.0, 1.0]","[0, -1]",0.0,3,6,6
975,param_10,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
976,param_10,"[0.25, 0.0]","[0, 0]",0.0,-1,-8,6
977,param_10,"[0.0, 0.25]","[0, 0]",0.0,2,-8,6
978,param_10,"[0.25, 0.25]","[0, 0]",0.0,2,-5,6
979,param_10,"[0.5, 0.0]","[0, 0]",0.0,-1,-7,6
980,param_10,"[0.5, 0.25]","[0, 0]",0.0,3,-3,6
981,param_10,"[0.75, 0.0]","[0, 0]",0.0,-1,-7,6
982,param_10,"[0.75, 0.25]","[0, 0]",0.0,3,-3,6
983,param_10,"[1.0, 0.0]","[0, 0]",0.0,-1,-7,6
984,param_10,"[1.0, 0.25]","[0, 0]",0.0,3,-3,6
985,param_10,"[0.0, 0.5]","[0, 0]",0.0,-2,-6,6
986,param_10,"[0.0, 0.75]","[0, 0]",0.0,-2,-6,6
987,param_10,"[0.0, 1.0]","[0, 0]",0.0,-2,-6,6
988,param_10,"[0.25, 0.5]","[0, 0]",0.0,-1,-2,6
989,param_10,"[0.25, 0.75]","[0, 0]",0.0,-1,-2,6
990,param_10,"[0.25, 1.0]","[0, 0]",0.0,-1,-2,6
991,param_10,"[0.5, 0.5]","[0, 0]",0.0,5,-6,6
992,param_10,"[0.5, 0.75]","[0, 0]",0.0,5,-6,6
993,param_10,"[0.5, 1.0]","[0, 0]",0.0,5,-6,6
994,param_10,"[0.75, 0.5]","[0, 0]",0.0,5,-6,6
995,param_10,"[0.75, 0.75]","[0, 0]",0.0,5,-6,6
996,param_10,"[0.75, 1.0]","[0, 0]",0.0,5,-6,6
997,param_10,"[1.0, 0.5]","[0, 0]",0.0,5,-6,6
998,param_10,"[1.0, 0.75]","[0, 0]",0.0,5,-6,6
999,param_10,"[1.0, 1.0]","[0, 0]",0.0,5,-6,6
1000,param_11,"[0.0, 0.0]","[-1, -1]",0.0,0,-12,6
1001,param_11,"[0.25, 0.0]","[-1, -1]",0.0,-14,-8,6
1002,param_11,"[0.0, 0.25]","[-1, -1]",0.0,1,-8,6
1003,param_11,"[0.25, 0.25]","[-1, -1]",0.0,-12,-7,6
1004,param_11,"[0.5, 0.0]","[-1, -1]",0.0,-8,-7,6
1005,param_11,"[0.5, 0.25]","[-1, -1]",0.0,-4,-3,6
1006,param_11,"[0.75, 0.0]","[-1, -1]",0.0,-8,-7,6
1007,param_11,"[0.75, 0.25]","[-1, -1]",0.0,-4,-3,6
1008,param_11,"[1.0, 0.0]","[-1, -1]",0.0,-8,-7,6
1009,param_11,"[1.0, 0.25]","[-1, -1]",0.0,-4,-3,6
1010,param_11,"[0.0, 0.5]","[-1, -1]",0.0,1,-6,6
1011,param_11,"[0.0, 0.75]","[-1, -1]",0.0,1,-6,6
1012,param_11,"[0.0, 1.0]","[-1, -1]",0.0,1,-6,6
1013,param_11,"[0.25, 0.5]","[-1, -1]",0.0,-8,-5,6
1014,param_11,"[0.25, 0.75]","[-1, -1]",0.0,-8,-5,6
1015,param_11,"[0.25, 1.0]","[-1, -1]",0.0,-8,-5,6
1016,param_11,"[0.5, 0.5]","[-1, -1]",0.0,0,0,6
1017,param_11,"[0.5, 0.75]","[-1, -1]",0.0,0,0,6
1018,param_11,"[0.5, 1.0]","[-1, -1]",0.0,0,0,6
1019,param_11,"[0.75, 0.5]","[-1, -1]",0.0,0,0,6
1020,param_11,"[0.75, 0.75]","[-1, -1]",0.0,0,0,6
1021,param_11,"[0.75, 1.0]","[-1, -1]",0.0,0,0,6
1022,param_11,"[1.0, 0.5]","[-1, -1]",0.0,0,0,6
1023,param_11,"[1.0, 0.75]","[-1, -1]",0.0,0,0,6
1024,param_11,"[1.0, 1.0]","[-1, -1]",0.0,0,0,6
1025,param_11,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
1026,param_11,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
1027,param_11,"[0.0, 0.25]","[-1, 0]",0.0,1,-8,6
1028,param_11,"[0.25, 0.25]","[-1, 0]",0.0,-4,-7,6
1029,param_11,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
1030,param_11,"[0.5, 0.25]","[-1, 0]",0.0,4,-3,6
1031,param_11,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
1032,param_11,"[0.75, 0.25]","[-1, 0]",0.0,4,-3,6
1033,param_11,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
1034,param_11,"[1.0, 0.25]","[-1, 0]",0.0,4,-3,6
1035,param_11,"[0.0, 0.5]","[-1, 0]",0.0,-5,-6,6
1036,param_11,"[0.0, 0.75]","[-1, 0]",0.0,-5,-6,6
1037,param_11,"[0.0, 1.0]","[-1, 0]",0.0,-5,-6,6
1038,param_11,"[0.25, 0.5]","[-1, 0]",0.0,-7,-5,6
1039,param_11,"[0.25, 0.75]","[-1, 0]",0.0,-7,-5,6
1040,param_11,"[0.25, 1.0]","[-1, 0]",0.0,-7,-5,6
1041,param_11,"[0.5, 0.5]","[-1, 0]",0.0,0,-6,6
1042,param_11,"[0.5, 0.75]","[-1, 0]",0.0,0,-6,6
1043,param_11,"[0.5, 1.0]","[-1, 0]",0.0,0,-6,6
1044,param_11,"[0.75, 0.5]","[-1, 0]",0.0,0,-6,6
1045,param_11,"[0.75, 0.75]","[-1, 0]",0.0,0,-6,6
1046,param_11,"[0.75, 1.0]","[-1, 0]",0.0,0,-6,6
1047,param_11,"[1.0, 0.5]","[-1, 0]",0.0,0,-6,6
1048,param_11,"[1.0, 0.75]","[-1, 0]",0.0,0,-6,6
1049,param_11,"[1.0, 1.0]","[-1, 0]",0.0,0,-6,6
1050,param_11,"[0.0, 0.0]","[0, -1]",0.0,0,-12,6
1051,param_11,"[0.25, 0.0]","[0, -1]",0.0,1,-8,6
1052,param_11,"[0.0, 0.25]","[0, -1]",0.0,-3,-8,6
1053,param_11,"[0.25, 0.25]","[0, -1]",0.0,-6,-7,6
1054,param_11,"[0.5, 0.0]","[0, -1]",0.0,-2,-7,6
1055,param_11,"[0.5, 0.25]","[0, -1]",0.0,-6,-4,6
1056,param_11,"[0.75, 0.0]","[0, -1]",0.0,-2,-7,6
1057,param_11,"[0.75, 0.25]","[0, -1]",0.0,-6,-4,6
1058,param_11,"[1.0, 0.0]","[0, -1]",0.0,-2,-7,6
1059,param_11,"[1.0, 0.25]","[0, -1]",0.0,-6,-4,6
1060,param_11,"[0.0, 0.5]","[0, -1]",0.0,0,-6,6
1061,param_11,"[0.0, 0.75]","[0, -1]",0.0,0,-6,6
1062,param_11,"[0.0, 1.0]","[0, -1]",0.0,0,-6,6
1063,param_11,"[0.25, 0.5]","[0, -1]",0.0,-2,-5,6
1064,param_11,"[0.25, 0.75]","[0, -1]",0.0,-2,-5,6
1065,param_11,"[0.25, 1.0]","[0, -1]",0.0,-2,-5,6
1066,param_11,"[0.5, 0.5]","[0, -1]",0.0,6,0,6
1067,param_11,"[0.5, 0.75]","[0, -1]",0.0,6,0,6
1068,param_11,"[0.5, 1.0]","[0, -1]",0.0,6,0,6
1069,param_11,"[0.75, 0.5]","[0, -1]",0.0,6,0,6
1070,param_11,"[0.75, 0.75]","[0, -1]",0.0,6,0,6
1071,param_11,"[0.75, 1.0]","[0, -1]",0.0,6,0,6
1072,param_11,"[1.0, 0.5]","[0, -1]",0.0,6,0,6
1073,param_11,"[1.0, 0.75]","[0, -1]",0.0,6,0,6
1074,param_11,"[1.0, 1.0]","[0, -1]",0.0,6,0,6
1075,param_11,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
1076,param_11,"[0.25, 0.0]","[0, 0]",0.0,1,-8,6
1077,param_11,"[0.0, 0.25]","[0, 0]",0.0,-2,-8,6
1078,param_11,"[0.25, 0.25]","[0, 0]",0.0,-1,-7,6
1079,param_11,"[0.5, 0.0]","[0, 0]",0.0,-2,-7,6
1080,param_11,"[0.5, 0.25]","[0, 0]",0.0,-1,-4,6
1081,param_11,"[0.75, 0.0]","[0, 0]",0.0,-2,-7,6
1082,param_11,"[0.75, 0.25]","[0, 0]",0.0,-1,-4,6
1083,param_11,"[1.0, 0.0]","[0, 0]",0.0,-2,-7,6
1084,param_11,"[1.0, 0.25]","[0, 0]",0.0,-1,-4,6
1085,param_11,"[0.0, 0.5]","[0, 0]",0.0,-6,-6,6
1086,param_11,"[0.0, 0.75]","[0, 0]",0.0,-6,-6,6
1087,param_11,"[0.0, 1.0]","[0, 0]",0.0,-6,-6,6
1088,param_11,"[0.25, 0.5]","[0, 0]",0.0,-4,-5,6
1089,param_11,"[0.25, 0.75]","[0, 0]",0.0,-4,-5,6
1090,param_11,"[0.25, 1.0]","[0, 0]",0.0,-4,-5,6
1091,param_11,"[0.5, 0.5]","[0, 0]",0.0,3,-6,6
1092,param_11,"[0.5, 0.75]","[0, 0]",0.0,3,-6,6
1093,param_11,"[0.5, 1.0]","[0, 0]",0.0,3,-6,6
1094,param_11,"[0.75, 0.5]","[0, 0]",0.0,3,-6,6
1095,param_11,"[0.75, 0.75]","[0, 0]",0.0,3,-6,6
1096,param_11,"[0.75, 1.0]","[0, 0]",0.0,3,-6,6
1097,param_11,"[1.0, 0.5]","[0, 0]",0.0,3,-6,6
1098,param_11,"[1.0, 0.75]","[0, 0]",0.0,3,-6,6
1099,param_11,"[1.0, 1.0]","[0, 0]",0.0,3,-6,6
1100,param_12,"[0.0, 0.0]","[-1, -1]",0.0,0,-12,6
1101,param_12,"[0.25, 0.0]","[-1, -1]",0.0,-6,-8,6
1102,param_12,"[0.0, 0.25]","[-1, -1]",0.0,-4,-8,6
1103,param_12,"[0.25, 0.25]","[-1, -1]",0.0,-9,-4,6
1104,param_12,"[0.5, 0.0]","[-1, -1]",0.0,0,-7,6
1105,param_12,"[0.5, 0.25]","[-1, -1]",0.0,0,5,6
1106,param_12,"[0.75, 0.0]","[-1, -1]",0.0,0,-7,6
1107,param_12,"[0.75, 0.25]","[-1, -1]",0.0,0,5,6
1108,param_12,"[1.0, 0.0]","[-1, -1]",0.0,0,-7,6
1109,param_12,"[1.0, 0.25]","[-1, -1]",0.0,0,5,6
1110,param_12,"[0.0, 0.5]","[-1, -1]",0.0,2,-1,6
1111,param_12,"[0.0, 0.75]","[-1, -1]",0.0,2,-1,6
1112,param_12,"[0.0, 1.0]","[-1, -1]",0.0,2,-1,6
1113,param_12,"[0.25, 0.5]","[-1, -1]",0.0,-5,-2,6
1114,param_12,"[0.25, 0.75]","[-1, -1]",0.0,-5,-2,6
1115,param_12,"[0.25, 1.0]","[-1, -1]",0.0,-5,-2,6
1116,param_12,"[0.5, 0.5]","[-1, -1]",0.0,0,0,6
1117,param_12,"[0.5, 0.75]","[-1, -1]",0.0,0,0,6
1118,param_12,"[0.5, 1.0]","[-1, -1]",0.0,0,0,6
1119,param_12,"[0.75, 0.5]","[-1, -1]",0.0,0,0,6
1120,param_12,"[0.75, 0.75]","[-1, -1]",0.0,0,0,6
1121,param_12,"[0.75, 1.0]","[-1, -1]",0.0,0,0,6
1122,param_12,"[1.0, 0.5]","[-1, -1]",0.0,0,0,6
1123,param_12,"[1.0, 0.75]","[-1, -1]",0.0,0,0,6
1124,param_12,"[1.0, 1.0]","[-1, -1]",0.0,0,0,6
1125,param_12,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
1126,param_12,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
1127,param_12,"[0.0, 0.25]","[-1, 0]",0.0,-1,-8,6
1128,param_12,"[0.25, 0.25]","[-1, 0]",0.0,-5,-4,6
1129,param_12,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
1130,param_12,"[0.5, 0.25]","[-1, 0]",0.0,-4,-1,6
1131,param_12,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
