,param,initial_risk,operator_intervention,cumlative_risk,travel_time,request_time
664,param_2_8,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-3,-2
665,param_2_9,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-6,-2
666,param_2_10,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-2,-2
667,param_2_11,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-5,-2
668,param_2_12,"risk:[0.75, 1.0]","int:[0, 0]",0.0,1,-7
669,param_2_13,"risk:[0.75, 1.0]","int:[0, 0]",0.0,0,-2
670,param_2_14,"risk:[0.75, 1.0]","int:[0, 0]",0.0,1,-7
671,param_2_15,"risk:[0.75, 1.0]","int:[0, 0]",0.0,0,-6
672,param_2_1,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,5
673,param_2_2,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,8
674,param_2_3,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,13
675,param_2_4,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,8
676,param_2_6,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,14
677,param_2_7,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,13
678,param_2_8,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,13
679,param_2_9,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,9
680,param_2_10,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,5
681,param_2_11,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,9
682,param_2_12,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,8
683,param_2_13,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,2
684,param_2_14,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,3
685,param_2_15,"risk:[1.0, 1.0]","int:[-1, -1]",0.0,0,5
686,param_2_1,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-3,-1
687,param_2_2,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-3,-2
688,param_2_3,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-4,-2
689,param_2_4,"risk:[1.0, 1.0]","int:[0, 0]",0.0,2,-7
690,param_2_6,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-3,-2
691,param_2_7,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-2,-2
692,param_2_8,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-3,-2
693,param_2_9,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-6,-2
694,param_2_10,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-2,-2
695,param_2_11,"risk:[1.0, 1.0]","int:[0, 0]",0.0,-5,-2
696,param_2_12,"risk:[1.0, 1.0]","int:[0, 0]",0.0,1,-7
697,param_2_13,"risk:[1.0, 1.0]","int:[0, 0]",0.0,0,-2
698,param_2_14,"risk:[1.0, 1.0]","int:[0, 0]",0.0,1,-7
699,param_2_15,"risk:[1.0, 1.0]","int:[0, 0]",0.0,0,-6
